sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,19,8,48,47,1,0.00625
0,1,1,0,17,11,67,65,1,0.00625
0,2,2,0,21,21,78,76,1,0.00625
0,3,3,0,22,12,53,53,0,0.0
0,4,0,1,14,17,57,54,2,0.0125
0,5,1,1,15,16,72,72,0,0.0
0,6,2,1,21,13,85,84,1,0.00625
0,7,3,1,15,18,67,65,1,0.00625
0,8,0,2,21,13,58,56,1,0.00625
0,9,1,2,18,12,74,72,1,0.00625
0,10,2,2,19,13,83,80,2,0.0125
0,11,3,2,12,18,61,59,1,0.00625
0,12,0,3,15,8,39,37,1,0.00625
0,13,1,3,28,18,78,73,3,0.01875
0,14,2,3,17,15,75,75,0,0.0
0,15,3,3,19,12,49,47,0,0.0
1,0,0,0,16,28,66,65,2,0.0125
1,1,1,0,21,13,72,71,3,0.01875
1,2,2,0,22,22,89,91,0,0.0
1,3,3,0,22,18,65,65,0,0.0
1,4,0,1,17,23,77,78,0,0.0
1,5,1,1,20,15,76,73,2,0.0125
1,6,2,1,15,23,95,95,1,0.00625
1,7,3,1,15,23,72,72,0,0.0
1,8,0,2,10,13,64,65,0,0.0
1,9,1,2,24,17,80,80,1,0.00625
1,10,2,2,20,17,103,105,0,0.0
1,11,3,2,21,16,76,78,0,0.0
1,12,0,3,9,18,49,51,0,0.0
1,13,1,3,19,10,61,63,1,0.00625
1,14,2,3,17,23,83,80,1,0.00625
1,15,3,3,22,25,64,62,2,0.0125
2,0,0,0,16,13,45,46,0,0.0
2,1,1,0,13,17,64,65,0,0.0
2,2,2,0,21,18,69,68,0,0.0
2,3,3,0,19,23,60,58,2,0.0125
2,4,0,1,23,17,77,77,1,0.00625
2,5,1,1,24,18,99,101,1,0.00625
2,6,2,1,11,13,85,85,0,0.0
2,7,3,1,21,19,72,73,0,0.0
2,8,0,2,14,21,72,72,0,0.0
2,9,1,2,16,18,91,91,1,0.00625
2,10,2,2,23,24,103,102,1,0.00625
2,11,3,2,19,13,75,74,1,0.00625
2,12,0,3,20,22,57,57,0,0.0
2,13,1,3,18,16,65,68,0,0.0
2,14,2,3,20,17,70,70,1,0.00625
2,15,3,3,13,22,53,57,0,0.0
3,0,0,0,24,21,63,63,1,0.00625
3,1,1,0,28,15,82,84,0,0.0
3,2,2,0,18,22,83,84,0,0.0
3,3,3,0,14,22,57,59,0,0.0
3,4,0,1,22,17,85,81,4,0.025
3,5,1,1,22,23,110,105,4,0.025
3,6,2,1,20,27,116,112,3,0.01875
3,7,3,1,25,22,91,90,2,0.0125
3,8,0,2,20,21,83,80,2,0.0125
3,9,1,2,15,25,88,88,1,0.00625
3,10,2,2,18,20,92,92,1,0.00625
3,11,3,2,19,17,78,77,1,0.00625
3,12,0,3,13,20,54,54,0,0.0
3,13,1,3,20,17,72,72,0,0.0
3,14,2,3,27,15,83,83,3,0.01875
3,15,3,3,21,16,65,64,1,0.00625
4,0,0,0,19,22,68,69,0,0.0
4,1,1,0,17,16,81,80,1,0.00625
4,2,2,0,21,15,81,81,0,0.0
4,3,3,0,28,28,76,75,1,0.00625
4,4,0,1,18,27,79,84,1,0.00625
4,5,1,1,14,21,85,88,1,0.00625
4,6,2,1,23,19,86,91,0,0.0
4,7,3,1,14,17,81,81,2,0.0125
4,8,0,2,20,18,81,82,2,0.0125
4,9,1,2,16,18,95,96,1,0.00625
4,10,2,2,24,20,98,98,1,0.00625
4,11,3,2,23,23,99,100,0,0.0
4,12,0,3,16,22,60,60,0,0.0
4,13,1,3,15,21,76,75,1,0.00625
4,14,2,3,26,17,79,80,1,0.00625
4,15,3,3,22,29,75,75,0,0.0
5,0,0,0,21,19,60,59,0,0.0
5,1,1,0,23,21,86,86,0,0.0
5,2,2,0,14,17,76,74,1,0.00625
5,3,3,0,23,16,53,52,2,0.0125
5,4,0,1,15,20,73,74,0,0.0
5,5,1,1,15,21,92,93,1,0.00625
5,6,2,1,13,20,82,82,0,0.0
5,7,3,1,16,16,61,62,1,0.00625
5,8,0,2,28,16,87,89,1,0.00625
5,9,1,2,12,17,105,104,1,0.00625
5,10,2,2,23,15,87,88,1,0.00625
5,11,3,2,23,15,76,76,0,0.0
5,12,0,3,31,24,72,70,2,0.0125
5,13,1,3,18,29,93,92,0,0.0
5,14,2,3,16,14,68,69,0,0.0
5,15,3,3,22,18,59,59,0,0.0
6,0,0,0,23,23,67,68,0,0.0
6,1,1,0,23,31,97,98,0,0.0
6,2,2,0,20,19,83,83,1,0.00625
6,3,3,0,18,16,53,55,0,0.0
6,4,0,1,22,22,85,85,0,0.0
6,5,1,1,19,21,111,111,1,0.00625
6,6,2,1,16,24,98,95,2,0.0125
6,7,3,1,22,20,74,73,2,0.0125
6,8,0,2,14,20,78,77,0,0.0
6,9,1,2,27,21,112,112,2,0.0125
6,10,2,2,20,15,107,106,1,0.00625
6,11,3,2,24,14,74,72,1,0.00625
6,12,0,3,24,21,69,70,1,0.00625
6,13,1,3,21,12,80,82,0,0.0
6,14,2,3,14,21,78,79,0,0.0
6,15,3,3,19,20,51,52,0,0.0
7,0,0,0,24,16,56,55,1,0.00625
7,1,1,0,19,17,77,73,2,0.0125
7,2,2,0,19,18,73,75,0,0.0
7,3,3,0,22,14,55,53,2,0.0125
7,4,0,1,25,17,79,77,0,0.0
7,5,1,1,21,23,104,104,2,0.0125
7,6,2,1,21,20,95,97,0,0.0
7,7,3,1,18,19,71,69,1,0.00625
7,8,0,2,21,21,83,81,1,0.00625
7,9,1,2,16,23,102,102,2,0.0125
7,10,2,2,27,24,107,108,1,0.00625
7,11,3,2,24,19,87,89,1,0.00625
7,12,0,3,16,23,59,58,1,0.00625
7,13,1,3,16,21,75,73,1,0.00625
7,14,2,3,19,19,72,71,1,0.00625
7,15,3,3,21,29,70,68,1,0.00625
