sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,25,31,77,71,5,0.03125
0,1,1,0,30,30,108,98,8,0.05
0,2,2,0,44,24,112,105,7,0.04375
0,3,3,0,41,31,86,80,5,0.03125
0,4,0,1,30,35,112,108,4,0.025
0,5,1,1,32,25,134,123,9,0.05625
0,6,2,1,36,30,145,137,8,0.05
0,7,3,1,42,17,117,108,7,0.04375
0,8,0,2,40,28,111,108,2,0.0125
0,9,1,2,36,20,136,131,3,0.01875
0,10,2,2,47,31,156,149,5,0.03125
0,11,3,2,38,42,125,119,5,0.03125
0,12,0,3,41,28,87,80,6,0.0375
0,13,1,3,37,21,112,107,4,0.025
0,14,2,3,42,22,123,113,8,0.05
0,15,3,3,39,30,91,86,5,0.03125
1,0,0,0,23,22,52,54,4,0.025
1,1,1,0,20,34,87,88,8,0.05
1,2,2,0,20,32,86,84,8,0.05
1,3,3,0,34,31,71,71,6,0.0375
1,4,0,1,16,28,80,79,4,0.025
1,5,1,1,15,30,119,121,8,0.05
1,6,2,1,21,28,123,121,7,0.04375
1,7,3,1,52,28,121,123,6,0.0375
1,8,0,2,28,32,105,104,1,0.00625
1,9,1,2,34,32,158,153,8,0.05
1,10,2,2,40,23,150,148,7,0.04375
1,11,3,2,35,49,136,134,7,0.04375
1,12,0,3,28,32,75,77,4,0.025
1,13,1,3,29,30,119,117,6,0.0375
1,14,2,3,47,25,125,128,6,0.0375
1,15,3,3,42,37,97,97,4,0.025
2,0,0,0,8,26,44,42,5,0.03125
2,1,1,0,11,36,66,68,6,0.0375
2,2,2,0,15,21,63,61,10,0.0625
2,3,3,0,39,38,79,79,4,0.025
2,4,0,1,17,16,79,79,5,0.03125
2,5,1,1,27,21,124,124,8,0.05
2,6,2,1,44,34,136,139,6,0.0375
2,7,3,1,39,26,113,110,9,0.05625
2,8,0,2,28,40,111,109,5,0.03125
2,9,1,2,36,23,136,138,7,0.04375
2,10,2,2,36,24,135,137,6,0.0375
2,11,3,2,30,48,119,120,6,0.0375
2,12,0,3,20,23,69,69,3,0.01875
2,13,1,3,27,22,101,101,6,0.0375
2,14,2,3,38,21,109,110,5,0.03125
2,15,3,3,44,26,86,85,6,0.0375
3,0,0,0,10,32,43,45,4,0.025
3,1,1,0,7,20,49,47,8,0.05
3,2,2,0,12,30,63,66,8,0.05
3,3,3,0,22,21,54,54,6,0.0375
3,4,0,1,11,19,76,77,3,0.01875
3,5,1,1,27,32,120,120,8,0.05
3,6,2,1,37,30,136,139,4,0.025
3,7,3,1,43,28,111,115,4,0.025
3,8,0,2,33,28,101,103,4,0.025
3,9,1,2,34,26,142,141,6,0.0375
3,10,2,2,44,30,154,153,8,0.05
3,11,3,2,34,49,125,125,6,0.0375
3,12,0,3,22,29,65,66,4,0.025
3,13,1,3,25,34,108,108,6,0.0375
3,14,2,3,43,22,112,110,8,0.05
3,15,3,3,39,25,80,79,6,0.0375
4,0,0,0,5,33,53,52,5,0.03125
4,1,1,0,15,24,67,67,8,0.05
4,2,2,0,26,25,90,90,7,0.04375
4,3,3,0,44,23,77,77,5,0.03125
4,4,0,1,21,19,95,94,5,0.03125
4,5,1,1,20,22,110,110,8,0.05
4,6,2,1,40,35,152,145,10,0.0625
4,7,3,1,34,32,114,111,8,0.05
4,8,0,2,23,29,111,110,5,0.03125
4,9,1,2,37,26,134,134,7,0.04375
4,10,2,2,39,31,158,157,8,0.05
4,11,3,2,32,51,120,117,9,0.05625
4,12,0,3,25,29,82,80,6,0.0375
4,13,1,3,39,26,106,106,6,0.0375
4,14,2,3,25,28,110,109,7,0.04375
4,15,3,3,35,20,76,76,5,0.03125
5,0,0,0,9,27,43,44,4,0.025
5,1,1,0,5,19,44,45,8,0.05
5,2,2,0,20,17,49,48,9,0.05625
5,3,3,0,11,23,38,36,8,0.05
5,4,0,1,10,24,75,76,4,0.025
5,5,1,1,22,19,96,95,9,0.05625
5,6,2,1,25,18,92,93,10,0.0625
5,7,3,1,32,18,75,74,10,0.0625
5,8,0,2,18,30,90,90,3,0.01875
5,9,1,2,23,27,117,117,8,0.05
5,10,2,2,33,18,108,112,5,0.03125
5,11,3,2,44,47,108,107,9,0.05625
5,12,0,3,15,30,60,63,2,0.0125
5,13,1,3,21,21,87,88,5,0.03125
5,14,2,3,33,21,90,92,7,0.04375
5,15,3,3,39,14,66,70,2,0.0125
6,0,0,0,32,29,76,76,4,0.025
6,1,1,0,34,37,128,128,7,0.04375
6,2,2,0,43,42,144,147,5,0.03125
6,3,3,0,46,37,112,115,5,0.03125
6,4,0,1,41,30,112,110,5,0.03125
6,5,1,1,44,42,174,172,10,0.0625
6,6,2,1,44,34,178,176,9,0.05625
6,7,3,1,42,54,175,177,7,0.04375
6,8,0,2,38,31,111,111,5,0.03125
6,9,1,2,42,34,177,172,12,0.075
6,10,2,2,38,36,185,182,7,0.04375
6,11,3,2,47,88,188,191,8,0.05
6,12,0,3,37,30,89,87,4,0.025
6,13,1,3,42,38,146,144,7,0.04375
6,14,2,3,45,42,156,158,4,0.025
6,15,3,3,47,40,112,111,2,0.0125
7,0,0,0,22,31,57,57,4,0.025
7,1,1,0,7,27,62,62,7,0.04375
7,2,2,0,19,27,59,57,6,0.0375
7,3,3,0,9,20,38,34,9,0.05625
7,4,0,1,24,29,94,97,2,0.0125
7,5,1,1,24,29,123,127,6,0.0375
7,6,2,1,19,27,114,119,5,0.03125
7,7,3,1,39,21,95,92,10,0.0625
7,8,0,2,30,32,101,101,5,0.03125
7,9,1,2,27,30,132,139,6,0.0375
7,10,2,2,42,24,140,142,5,0.03125
7,11,3,2,35,50,115,116,6,0.0375
7,12,0,3,26,17,64,64,5,0.03125
7,13,1,3,29,29,106,108,6,0.0375
7,14,2,3,39,32,122,119,8,0.05
7,15,3,3,46,24,89,89,3,0.01875
8,0,0,0,3,26,35,34,4,0.025
8,1,1,0,3,19,42,41,9,0.05625
8,2,2,0,6,26,58,58,7,0.04375
8,3,3,0,35,25,62,64,5,0.03125
8,4,0,1,9,21,66,63,5,0.03125
8,5,1,1,12,18,79,78,9,0.05625
8,6,2,1,28,20,96,95,7,0.04375
8,7,3,1,27,17,80,83,7,0.04375
8,8,0,2,29,32,97,97,4,0.025
8,9,1,2,33,34,135,136,5,0.03125
8,10,2,2,42,27,148,149,4,0.025
8,11,3,2,39,49,124,122,8,0.05
8,12,0,3,26,21,64,64,5,0.03125
8,13,1,3,26,16,96,98,4,0.025
8,14,2,3,42,20,114,115,6,0.0375
8,15,3,3,37,26,82,81,5,0.03125
9,0,0,0,5,24,46,47,4,0.025
9,1,1,0,23,23,74,74,7,0.04375
9,2,2,0,22,22,73,74,7,0.04375
9,3,3,0,27,20,54,54,7,0.04375
9,4,0,1,6,26,68,70,3,0.01875
9,5,1,1,5,21,75,77,6,0.0375
9,6,2,1,14,20,77,78,5,0.03125
9,7,3,1,32,23,81,79,8,0.05
9,8,0,2,26,31,99,97,6,0.0375
9,9,1,2,34,27,138,136,7,0.04375
9,10,2,2,38,19,124,124,4,0.025
9,11,3,2,46,50,122,124,6,0.0375
9,12,0,3,22,26,61,63,3,0.01875
9,13,1,3,18,30,96,93,7,0.04375
9,14,2,3,33,17,95,97,4,0.025
