sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,12,12,52,52,0,0.0
0,1,1,0,18,21,71,62,7,0.04375
0,2,2,0,17,18,57,49,7,0.04375
0,3,3,0,14,8,37,28,8,0.05
0,4,4,0,10,5,27,19,8,0.05
0,5,5,0,11,4,25,16,8,0.05
0,6,6,0,8,1,18,10,8,0.05
0,7,7,0,13,2,15,11,4,0.025
0,8,0,1,26,12,64,62,0,0.0
0,9,1,1,16,15,79,76,2,0.0125
0,10,2,1,18,16,78,76,1,0.00625
0,11,3,1,16,14,55,47,7,0.04375
0,12,4,1,12,6,35,26,9,0.05625
0,13,5,1,10,3,26,19,7,0.04375
0,14,6,1,9,1,18,11,7,0.04375
0,15,7,1,12,4,18,14,4,0.025
0,16,0,2,25,9,48,48,0,0.0
0,17,1,2,19,17,79,76,3,0.01875
0,18,2,2,13,13,92,90,1,0.00625
0,19,3,2,16,12,86,79,6,0.0375
0,20,4,2,18,12,64,56,8,0.05
0,21,5,2,13,3,39,32,7,0.04375
0,22,6,2,15,4,29,21,8,0.05
0,23,7,2,11,1,18,14,4,0.025
0,24,0,3,20,7,35,31,4,0.025
0,25,1,3,19,11,54,47,7,0.04375
0,26,2,3,19,11,85,79,4,0.025
0,27,3,3,21,20,100,98,2,0.0125
0,28,4,3,21,11,80,78,2,0.0125
0,29,5,3,14,11,55,47,7,0.04375
0,30,6,3,14,4,39,31,8,0.05
0,31,7,3,16,0,24,20,4,0.025
0,32,0,4,17,4,24,21,3,0.01875
0,33,1,4,14,4,34,27,6,0.0375
0,34,2,4,18,11,62,55,7,0.04375
0,35,3,4,12,16,79,78,1,0.00625
0,36,4,4,15,12,89,87,1,0.00625
0,37,5,4,14,10,74,71,1,0.00625
0,38,6,4,17,9,53,48,5,0.03125
0,39,7,4,20,4,31,28,3,0.01875
0,40,0,5,18,2,22,18,4,0.025
0,41,1,5,9,3,26,18,8,0.05
0,42,2,5,10,6,38,32,5,0.03125
0,43,3,5,15,7,53,51,2,0.0125
0,44,4,5,13,12,76,71,4,0.025
0,45,5,5,20,19,91,90,1,0.00625
0,46,6,5,21,12,73,70,2,0.0125
0,47,7,5,18,8,36,35,1,0.00625
0,48,0,6,14,0,16,12,4,0.025
0,49,1,6,11,0,21,13,8,0.05
0,50,2,6,11,5,30,22,8,0.05
0,51,3,6,11,6,40,32,8,0.05
0,52,4,6,12,9,50,47,2,0.0125
0,53,5,6,15,16,74,69,3,0.01875
0,54,6,6,22,20,72,72,0,0.0
0,55,7,6,14,18,53,51,1,0.00625
0,56,0,7,12,2,14,10,4,0.025
0,57,1,7,13,0,21,13,8,0.05
0,58,2,7,11,1,25,17,8,0.05
0,59,3,7,8,7,31,23,8,0.05
0,60,4,7,8,9,33,25,8,0.05
0,61,5,7,16,13,46,38,7,0.04375
0,62,6,7,23,12,59,54,5,0.03125
0,63,7,7,24,22,64,63,0,0.0
1,0,0,0,12,11,56,56,0,0.0
1,1,1,0,21,24,63,69,2,0.0125
1,2,2,0,8,16,35,36,7,0.04375
1,3,3,0,7,10,23,24,8,0.05
1,4,4,0,2,5,11,11,8,0.05
1,5,5,0,4,7,10,11,8,0.05
1,6,6,0,0,2,2,2,8,0.05
1,7,7,0,0,0,0,0,4,0.025
1,8,0,1,22,23,68,68,1,0.00625
1,9,1,1,15,15,80,82,0,0.0
1,10,2,1,22,18,79,76,4,0.025
1,11,3,1,12,9,44,45,6,0.0375
1,12,4,1,6,7,24,25,8,0.05
1,13,5,1,1,2,14,14,7,0.04375
1,14,6,1,1,5,12,12,7,0.04375
1,15,7,1,3,0,3,3,4,0.025
1,16,0,2,13,9,35,33,1,0.00625
1,17,1,2,17,20,75,75,2,0.0125
1,18,2,2,16,16,92,92,2,0.0125
1,19,3,2,21,25,88,89,4,0.025
1,20,4,2,13,13,50,50,7,0.04375
1,21,5,2,6,6,27,25,8,0.05
1,22,6,2,2,2,14,15,7,0.04375
1,23,7,2,4,3,7,7,4,0.025
1,24,0,3,8,6,20,20,3,0.01875
1,25,1,3,13,10,44,45,6,0.0375
1,26,2,3,21,20,87,90,3,0.01875
1,27,3,3,23,24,112,112,0,0.0
1,28,4,3,20,19,91,88,5,0.03125
1,29,5,3,13,12,51,52,7,0.04375
1,30,6,3,2,9,27,28,7,0.04375
1,31,7,3,10,3,15,15,4,0.025
1,32,0,4,3,1,9,8,3,0.01875
1,33,1,4,7,6,24,26,5,0.03125
1,34,2,4,13,13,50,51,6,0.0375
1,35,3,4,20,20,90,88,3,0.01875
1,36,4,4,20,22,110,109,2,0.0125
1,37,5,4,16,19,93,90,6,0.0375
1,38,6,4,16,13,59,58,6,0.0375
1,39,7,4,13,2,20,20,2,0.0125
1,40,0,5,7,2,11,11,4,0.025
1,41,1,5,4,3,19,20,7,0.04375
1,42,2,5,4,5,28,27,6,0.0375
1,43,3,5,14,13,53,49,6,0.0375
1,44,4,5,18,14,88,89,2,0.0125
1,45,5,5,18,17,97,98,0,0.0
1,46,6,5,14,17,79,80,1,0.00625
1,47,7,5,19,13,41,42,0,0.0
1,48,0,6,3,1,5,5,4,0.025
1,49,1,6,0,3,7,7,8,0.05
1,50,2,6,2,7,13,13,8,0.05
1,51,3,6,9,3,24,22,9,0.05625
1,52,4,6,18,17,62,58,6,0.0375
1,53,5,6,19,17,84,81,6,0.0375
1,54,6,6,20,22,83,83,0,0.0
1,55,7,6,17,23,61,63,0,0.0
1,56,0,7,0,1,1,1,4,0.025
1,57,1,7,0,1,1,1,8,0.05
1,58,2,7,0,1,1,1,8,0.05
1,59,3,7,1,4,6,5,8,0.05
1,60,4,7,9,13,23,23,8,0.05
1,61,5,7,12,20,41,42,6,0.0375
1,62,6,7,20,19,61,63,2,0.0125
1,63,7,7,21,21,67,66,1,0.00625
2,0,0,0,25,25,70,68,2,0.0125
2,1,1,0,17,20,66,65,4,0.025
2,2,2,0,17,15,43,42,7,0.04375
2,3,3,0,4,11,20,20,7,0.04375
