sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,44,32,114,108,4,0.025
0,1,1,0,44,31,152,148,3,0.01875
0,2,2,0,47,35,161,157,3,0.01875
0,3,3,0,45,36,122,118,4,0.025
0,4,0,1,46,33,149,144,3,0.01875
0,5,1,1,47,36,194,189,3,0.01875
0,6,2,1,46,36,202,196,4,0.025
0,7,3,1,40,39,160,156,2,0.0125
0,8,0,2,43,30,144,138,5,0.03125
0,9,1,2,46,38,194,187,5,0.03125
0,10,2,2,41,39,198,195,2,0.0125
0,11,3,2,40,38,156,153,2,0.0125
0,12,0,3,42,29,111,108,3,0.01875
0,13,1,3,47,35,162,154,5,0.03125
0,14,2,3,48,38,172,167,2,0.0125
0,15,3,3,48,34,126,121,4,0.025
1,0,0,0,45,44,133,134,3,0.01875
1,1,1,0,45,43,178,175,5,0.03125
1,2,2,0,44,45,180,177,5,0.03125
1,3,3,0,44,44,135,132,5,0.03125
1,4,0,1,45,44,176,178,2,0.0125
1,5,1,1,44,45,224,219,7,0.04375
1,6,2,1,44,45,221,222,2,0.0125
1,7,3,1,45,44,179,178,3,0.01875
1,8,0,2,44,44,175,173,4,0.025
1,9,1,2,44,45,217,218,3,0.01875
1,10,2,2,45,44,221,218,5,0.03125
1,11,3,2,41,44,175,175,3,0.01875
1,12,0,3,44,42,130,128,3,0.01875
1,13,1,3,44,44,177,178,6,0.0375
1,14,2,3,44,44,178,179,4,0.025
1,15,3,3,44,45,133,133,4,0.025
2,0,0,0,44,44,133,134,2,0.0125
2,1,1,0,44,44,178,178,3,0.01875
2,2,2,0,45,44,179,178,5,0.03125
2,3,3,0,44,44,133,134,3,0.01875
2,4,0,1,44,44,178,177,3,0.01875
2,5,1,1,45,44,221,223,4,0.025
2,6,2,1,45,44,222,223,4,0.025
2,7,3,1,45,45,177,178,3,0.01875
2,8,0,2,40,44,174,178,3,0.01875
2,9,1,2,45,44,222,221,5,0.03125
2,10,2,2,39,45,217,214,4,0.025
2,11,3,2,46,45,175,171,6,0.0375
2,12,0,3,44,44,133,134,3,0.01875
2,13,1,3,45,43,175,174,5,0.03125
2,14,2,3,44,45,178,176,5,0.03125
2,15,3,3,44,38,128,127,5,0.03125
3,0,0,0,44,45,134,134,3,0.01875
3,1,1,0,44,44,177,180,3,0.01875
3,2,2,0,44,44,176,179,3,0.01875
3,3,3,0,44,44,134,135,4,0.025
3,4,0,1,44,45,178,177,4,0.025
3,5,1,1,44,44,221,224,3,0.01875
3,6,2,1,45,44,222,220,4,0.025
3,7,3,1,44,44,177,177,2,0.0125
3,8,0,2,45,45,177,176,1,0.00625
3,9,1,2,45,44,219,219,3,0.01875
3,10,2,2,44,44,224,225,6,0.0375
3,11,3,2,44,45,176,177,2,0.0125
3,12,0,3,44,44,133,133,3,0.01875
3,13,1,3,44,42,176,178,3,0.01875
3,14,2,3,44,45,177,177,4,0.025
3,15,3,3,44,44,132,133,3,0.01875
4,0,0,0,45,45,133,133,3,0.01875
4,1,1,0,45,45,178,177,4,0.025
4,2,2,0,44,45,177,178,3,0.01875
4,3,3,0,45,45,133,133,3,0.01875
4,4,0,1,45,45,179,177,5,0.03125
