sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,45,32,117,112,4,0.025
0,1,1,0,47,34,163,158,3,0.01875
0,2,2,0,45,36,166,160,4,0.025
0,3,3,0,47,36,123,120,3,0.01875
0,4,0,1,47,36,157,152,2,0.0125
0,5,1,1,47,37,204,199,5,0.03125
0,6,2,1,47,39,211,205,4,0.025
0,7,3,1,48,37,167,161,4,0.025
0,8,0,2,48,36,158,153,4,0.025
0,9,1,2,46,39,208,203,3,0.01875
0,10,2,2,46,39,208,205,3,0.01875
0,11,3,2,46,39,167,163,2,0.0125
0,12,0,3,45,35,121,117,3,0.01875
0,13,1,3,48,40,167,164,3,0.01875
0,14,2,3,48,38,172,167,2,0.0125
0,15,3,3,48,38,130,125,5,0.03125
1,0,0,0,45,44,135,133,5,0.03125
1,1,1,0,44,45,177,178,3,0.01875
1,2,2,0,44,44,178,178,3,0.01875
1,3,3,0,45,44,134,132,4,0.025
1,4,0,1,44,44,178,179,3,0.01875
1,5,1,1,45,45,224,220,6,0.0375
1,6,2,1,44,44,223,222,4,0.025
1,7,3,1,44,44,178,178,4,0.025
1,8,0,2,44,44,179,177,6,0.0375
1,9,1,2,44,44,222,222,3,0.01875
1,10,2,2,45,45,224,220,6,0.0375
1,11,3,2,45,44,178,178,3,0.01875
1,12,0,3,45,45,132,133,1,0.00625
1,13,1,3,44,44,179,176,6,0.0375
1,14,2,3,44,44,179,179,5,0.03125
1,15,3,3,44,45,133,132,4,0.025
2,0,0,0,44,44,132,134,2,0.0125
2,1,1,0,45,44,178,177,5,0.03125
2,2,2,0,45,44,179,179,4,0.025
2,3,3,0,44,44,133,133,3,0.01875
2,4,0,1,45,44,178,177,4,0.025
2,5,1,1,44,44,222,223,5,0.03125
2,6,2,1,45,45,223,223,5,0.03125
2,7,3,1,44,45,178,178,5,0.03125
2,8,0,2,44,44,180,177,7,0.04375
2,9,1,2,45,45,222,222,3,0.01875
2,10,2,2,44,44,223,221,5,0.03125
2,11,3,2,45,45,179,177,5,0.03125
2,12,0,3,45,44,133,134,1,0.00625
2,13,1,3,44,44,180,176,7,0.04375
2,14,2,3,44,45,178,176,5,0.03125
2,15,3,3,44,44,133,134,4,0.025
3,0,0,0,44,45,134,135,3,0.01875
3,1,1,0,44,45,177,176,3,0.01875
3,2,2,0,45,44,177,178,3,0.01875
3,3,3,0,44,44,135,134,6,0.0375
3,4,0,1,44,44,176,177,3,0.01875
3,5,1,1,44,44,223,223,5,0.03125
3,6,2,1,44,44,220,222,3,0.01875
3,7,3,1,44,45,177,177,5,0.03125
3,8,0,2,44,44,177,179,4,0.025
3,9,1,2,45,44,220,222,2,0.0125
3,10,2,2,44,44,224,224,6,0.0375
3,11,3,2,44,44,177,177,2,0.0125
3,12,0,3,44,44,134,133,3,0.01875
3,13,1,3,44,44,179,179,6,0.0375
3,14,2,3,44,45,176,178,3,0.01875
3,15,3,3,44,44,133,133,4,0.025
4,0,0,0,45,45,132,133,2,0.0125
4,1,1,0,44,44,178,179,3,0.01875
4,2,2,0,44,45,178,178,3,0.01875
4,3,3,0,44,45,134,132,5,0.03125
4,4,0,1,44,44,179,177,5,0.03125
4,5,1,1,44,45,223,223,5,0.03125
4,6,2,1,44,44,222,222,4,0.025
4,7,3,1,44,44,176,177,3,0.01875
4,8,0,2,44,44,178,180,4,0.025
4,9,1,2,44,44,223,221,4,0.025
4,10,2,2,45,44,222,223,5,0.03125
4,11,3,2,44,44,179,180,5,0.03125
4,12,0,3,45,45,133,132,3,0.01875
4,13,1,3,44,44,176,180,2,0.0125
4,14,2,3,44,44,176,178,2,0.0125
4,15,3,3,44,45,133,133,3,0.01875
5,0,0,0,45,45,132,133,2,0.0125
5,1,1,0,45,44,179,178,5,0.03125
5,2,2,0,44,45,177,178,3,0.01875
5,3,3,0,44,45,132,135,2,0.0125
5,4,0,1,44,45,178,177,5,0.03125
5,5,1,1,45,45,221,223,3,0.01875
5,6,2,1,44,45,221,221,4,0.025
5,7,3,1,44,44,178,178,4,0.025
5,8,0,2,45,45,177,178,2,0.0125
5,9,1,2,44,44,223,221,5,0.03125
5,10,2,2,44,45,221,223,3,0.01875
5,11,3,2,45,44,179,176,6,0.0375
5,12,0,3,44,44,134,133,5,0.03125
5,13,1,3,45,45,179,180,4,0.025
5,14,2,3,45,44,177,177,3,0.01875
5,15,3,3,45,44,132,134,1,0.00625
6,0,0,0,47,46,140,138,3,0.01875
6,1,1,0,45,49,184,184,5,0.03125
6,2,2,0,49,47,184,183,4,0.025
6,3,3,0,46,47,140,139,5,0.03125
6,4,0,1,47,45,184,187,2,0.0125
6,5,1,1,48,47,235,236,4,0.025
6,6,2,1,45,45,230,226,5,0.03125
6,7,3,1,47,49,186,186,2,0.0125
6,8,0,2,47,47,182,183,3,0.01875
6,9,1,2,44,47,231,232,3,0.01875
6,10,2,2,49,48,227,230,2,0.0125
6,11,3,2,45,45,182,186,3,0.01875
6,12,0,3,49,46,142,144,2,0.0125
6,13,1,3,47,47,185,186,3,0.01875
6,14,2,3,48,44,188,185,5,0.03125
6,15,3,3,48,49,144,142,4,0.025
7,0,0,0,45,44,134,133,3,0.01875
7,1,1,0,44,44,178,177,4,0.025
7,2,2,0,44,44,180,177,7,0.04375
7,3,3,0,44,44,133,133,3,0.01875
7,4,0,1,45,44,179,178,4,0.025
7,5,1,1,44,45,221,221,3,0.01875
7,6,2,1,44,44,224,224,6,0.0375
7,7,3,1,45,44,178,179,3,0.01875
7,8,0,2,44,45,179,177,4,0.025
7,9,1,2,44,45,222,223,4,0.025
7,10,2,2,44,44,224,221,6,0.0375
7,11,3,2,45,44,178,177,2,0.0125
7,12,0,3,44,45,133,133,3,0.01875
7,13,1,3,45,44,178,177,4,0.025
7,14,2,3,44,44,178,177,5,0.03125
7,15,3,3,44,44,134,133,5,0.03125
8,0,0,0,44,44,134,134,4,0.025
8,1,1,0,44,44,180,179,6,0.0375
8,2,2,0,44,44,176,177,4,0.025
8,3,3,0,44,44,134,135,3,0.01875
8,4,0,1,44,45,177,177,3,0.01875
8,5,1,1,44,44,223,222,6,0.0375
8,6,2,1,45,44,221,223,3,0.01875
8,7,3,1,45,44,177,177,3,0.01875
8,8,0,2,45,44,180,178,6,0.0375
8,9,1,2,45,44,222,221,3,0.01875
8,10,2,2,44,44,224,220,7,0.04375
8,11,3,2,45,45,178,179,2,0.0125
8,12,0,3,44,45,133,132,4,0.025
8,13,1,3,44,45,179,177,5,0.03125
8,14,2,3,44,45,177,178,5,0.03125
8,15,3,3,44,44,133,133,5,0.03125
9,0,0,0,44,45,134,133,5,0.03125
9,1,1,0,45,44,177,178,3,0.01875
9,2,2,0,44,44,176,179,3,0.01875
9,3,3,0,45,44,133,134,3,0.01875
9,4,0,1,45,45,177,178,2,0.0125
9,5,1,1,44,44,221,220,5,0.03125
9,6,2,1,44,45,222,224,4,0.025
9,7,3,1,44,44,179,177,5,0.03125
9,8,0,2,44,44,179,178,6,0.0375
9,9,1,2,44,45,222,223,4,0.025
9,10,2,2,44,44,223,223,6,0.0375
9,11,3,2,45,44,179,178,4,0.025
9,12,0,3,44,44,132,132,4,0.025
9,13,1,3,44,44,178,178,4,0.025
9,14,2,3,44,44,177,177,4,0.025
9,15,3,3,44,44,132,133,3,0.01875
