sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,8,2,15,14,1,0.00625
0,1,1,0,9,5,27,25,1,0.00625
0,2,2,0,7,8,30,30,0,0.0
0,3,3,0,15,5,35,34,1,0.00625
0,4,4,0,16,4,45,44,1,0.00625
0,5,5,0,12,8,45,43,1,0.00625
0,6,6,0,9,6,36,35,0,0.0
0,7,7,0,10,5,23,23,0,0.0
0,8,0,1,2,5,16,16,0,0.0
0,9,1,1,7,4,25,23,2,0.0125
0,10,2,1,14,7,42,42,0,0.0
0,11,3,1,10,6,41,39,2,0.0125
0,12,4,1,6,13,46,43,2,0.0125
0,13,5,1,11,15,50,48,1,0.00625
0,14,6,1,7,11,43,43,0,0.0
0,15,7,1,9,7,29,29,0,0.0
0,16,0,2,7,7,24,23,1,0.00625
0,17,1,2,12,1,33,32,1,0.00625
0,18,2,2,10,5,44,44,0,0.0
0,19,3,2,13,9,47,46,1,0.00625
0,20,4,2,14,9,49,49,0,0.0
0,21,5,2,9,6,44,43,1,0.00625
0,22,6,2,9,9,41,38,3,0.01875
0,23,7,2,10,6,29,28,1,0.00625
0,24,0,3,6,6,20,19,0,0.0
0,25,1,3,8,6,31,29,2,0.0125
0,26,2,3,8,11,42,42,0,0.0
0,27,3,3,4,10,35,34,1,0.00625
0,28,4,3,8,13,40,38,0,0.0
0,29,5,3,14,10,52,50,1,0.00625
0,30,6,3,5,7,43,41,1,0.00625
0,31,7,3,10,7,27,27,0,0.0
0,32,0,4,8,6,22,22,0,0.0
0,33,1,4,13,5,36,36,0,0.0
0,34,2,4,6,6,41,40,0,0.0
0,35,3,4,5,8,31,30,0,0.0
0,36,4,4,3,3,24,23,0,0.0
0,37,5,4,8,7,33,33,0,0.0
0,38,6,4,9,13,45,45,0,0.0
0,39,7,4,8,5,27,25,2,0.0125
0,40,0,5,3,4,14,13,0,0.0
0,41,1,5,10,8,29,29,0,0.0
0,42,2,5,12,12,47,47,0,0.0
0,43,3,5,10,5,34,34,0,0.0
0,44,4,5,13,4,38,37,0,0.0
0,45,5,5,14,2,41,40,0,0.0
0,46,6,5,16,7,49,47,1,0.00625
0,47,7,5,3,8,32,31,0,0.0
0,48,0,6,9,2,22,21,0,0.0
0,49,1,6,11,3,35,34,0,0.0
0,50,2,6,12,10,50,50,0,0.0
0,51,3,6,6,11,43,43,0,0.0
0,52,4,6,9,9,41,40,1,0.00625
0,53,5,6,7,11,43,41,0,0.0
0,54,6,6,9,13,45,43,2,0.0125
0,55,7,6,8,11,35,34,0,0.0
0,56,0,7,8,6,17,17,0,0.0
0,57,1,7,10,8,28,27,0,0.0
0,58,2,7,8,9,31,31,0,0.0
0,59,3,7,10,10,32,32,0,0.0
0,60,4,7,9,6,28,28,0,0.0
0,61,5,7,9,7,29,29,0,0.0
0,62,6,7,7,4,25,25,0,0.0
0,63,7,7,5,8,19,18,0,0.0
1,0,0,0,14,6,32,33,0,0.0
1,1,1,0,11,10,47,47,0,0.0
1,2,2,0,8,6,36,36,0,0.0
1,3,3,0,7,10,37,38,0,0.0
1,4,4,0,5,11,30,31,0,0.0
1,5,5,0,9,7,31,31,1,0.00625
1,6,6,0,7,8,35,36,0,0.0
1,7,7,0,10,11,28,28,0,0.0
1,8,0,1,10,12,38,38,0,0.0
1,9,1,1,9,16,56,58,0,0.0
1,10,2,1,10,12,49,48,0,0.0
1,11,3,1,8,8,49,50,1,0.00625
1,12,4,1,14,9,45,48,0,0.0
1,13,5,1,9,5,42,44,0,0.0
1,14,6,1,9,10,44,43,0,0.0
1,15,7,1,10,8,35,34,1,0.00625
1,16,0,2,5,10,30,30,0,0.0
1,17,1,2,12,11,47,48,0,0.0
1,18,2,2,11,11,49,48,1,0.00625
1,19,3,2,13,13,58,55,2,0.0125
1,20,4,2,8,8,47,43,3,0.01875
1,21,5,2,4,13,42,42,0,0.0
1,22,6,2,10,11,43,46,0,0.0
1,23,7,2,9,8,38,38,0,0.0
1,24,0,3,11,10,40,40,1,0.00625
1,25,1,3,10,6,50,52,0,0.0
1,26,2,3,10,10,51,50,1,0.00625
1,27,3,3,16,10,59,58,0,0.0
1,28,4,3,8,9,50,50,0,0.0
1,29,5,3,5,9,36,37,0,0.0
1,30,6,3,9,6,36,36,2,0.0125
1,31,7,3,10,8,39,37,0,0.0
1,32,0,4,9,11,33,32,1,0.00625
1,33,1,4,12,10,52,50,0,0.0
1,34,2,4,11,11,51,51,0,0.0
1,35,3,4,12,9,53,53,1,0.00625
1,36,4,4,10,13,51,52,0,0.0
1,37,5,4,11,8,44,43,1,0.00625
1,38,6,4,9,5,39,36,0,0.0
1,39,7,4,7,7,34,34,2,0.0125
