sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,6,8,14,14,0,0.0
0,1,1,0,11,4,23,22,1,0.00625
0,2,2,0,7,6,29,28,0,0.0
0,3,3,0,15,6,27,26,0,0.0
0,4,0,1,10,8,25,25,0,0.0
0,5,1,1,6,6,31,30,1,0.00625
0,6,2,1,12,7,44,44,0,0.0
0,7,3,1,7,8,39,39,0,0.0
0,8,0,2,7,7,22,22,0,0.0
0,9,1,2,8,5,25,25,0,0.0
0,10,2,2,14,10,39,38,1,0.00625
0,11,3,2,4,18,37,37,0,0.0
0,12,0,3,8,5,16,16,0,0.0
0,13,1,3,16,5,29,27,1,0.00625
0,14,2,3,7,3,28,27,1,0.00625
0,15,3,3,8,10,26,25,0,0.0
1,0,0,0,7,11,25,24,0,0.0
1,1,1,0,11,7,37,38,0,0.0
1,2,2,0,12,12,43,43,1,0.00625
1,3,3,0,11,10,24,25,0,0.0
1,4,0,1,8,10,33,31,1,0.00625
1,5,1,1,6,8,29,29,0,0.0
1,6,2,1,9,8,42,42,0,0.0
1,7,3,1,9,2,24,23,0,0.0
1,8,0,2,3,10,28,27,1,0.00625
1,9,1,2,10,8,33,32,1,0.00625
1,10,2,2,10,9,42,43,0,0.0
1,11,3,2,9,10,31,31,0,0.0
1,12,0,3,6,8,19,19,0,0.0
1,13,1,3,12,8,27,28,0,0.0
1,14,2,3,5,10,27,26,1,0.00625
1,15,3,3,8,12,26,25,1,0.00625
2,0,0,0,7,9,16,17,0,0.0
2,1,1,0,7,13,29,28,0,0.0
2,2,2,0,7,10,26,27,0,0.0
2,3,3,0,8,10,19,18,1,0.00625
2,4,0,1,11,11,31,33,0,0.0
2,5,1,1,12,5,41,41,1,0.00625
2,6,2,1,7,8,43,42,0,0.0
2,7,3,1,12,9,33,31,2,0.0125
2,8,0,2,3,4,24,25,0,0.0
2,9,1,2,7,4,30,29,1,0.00625
2,10,2,2,9,7,37,37,0,0.0
2,11,3,2,9,10,30,30,0,0.0
2,12,0,3,13,10,29,28,0,0.0
2,13,1,3,7,5,28,29,0,0.0
2,14,2,3,10,7,30,31,0,0.0
2,15,3,3,5,11,19,21,0,0.0
3,0,0,0,12,8,27,27,0,0.0
3,1,1,0,16,10,39,40,0,0.0
3,2,2,0,9,5,33,33,0,0.0
3,3,3,0,5,15,26,26,1,0.00625
3,4,0,1,13,10,40,39,1,0.00625
3,5,1,1,12,10,50,49,1,0.00625
3,6,2,1,8,12,42,42,0,0.0
3,7,3,1,8,7,34,37,0,0.0
3,8,0,2,6,10,31,31,0,0.0
3,9,1,2,10,13,44,43,1,0.00625
3,10,2,2,9,10,40,39,0,0.0
3,11,3,2,12,17,42,40,1,0.00625
3,12,0,3,9,11,26,27,0,0.0
3,13,1,3,13,9,39,39,0,0.0
3,14,2,3,13,7,33,34,0,0.0
3,15,3,3,6,6,23,23,0,0.0
4,0,0,0,7,5,17,17,0,0.0
4,1,1,0,10,11,37,35,2,0.0125
4,2,2,0,12,11,40,40,0,0.0
4,3,3,0,17,10,32,33,0,0.0
4,4,0,1,10,11,29,30,0,0.0
4,5,1,1,6,10,35,34,1,0.00625
4,6,2,1,13,7,36,37,0,0.0
4,7,3,1,7,13,44,44,0,0.0
4,8,0,2,10,10,36,36,0,0.0
4,9,1,2,10,8,37,40,0,0.0
4,10,2,2,12,9,34,35,0,0.0
4,11,3,2,10,22,57,58,1,0.00625
4,12,0,3,6,12,25,25,0,0.0
4,13,1,3,10,9,30,30,0,0.0
4,14,2,3,13,6,32,30,1,0.00625
4,15,3,3,11,16,39,37,1,0.00625
5,0,0,0,9,8,19,19,0,0.0
5,1,1,0,13,11,34,35,1,0.00625
5,2,2,0,7,7,31,29,1,0.00625
5,3,3,0,7,11,22,22,0,0.0
5,4,0,1,6,8,29,26,2,0.0125
5,5,1,1,8,10,39,42,0,0.0
5,6,2,1,7,11,34,34,0,0.0
5,7,3,1,8,4,25,25,0,0.0
5,8,0,2,14,11,35,35,0,0.0
5,9,1,2,8,10,46,46,0,0.0
5,10,2,2,12,10,43,42,1,0.00625
5,11,3,2,13,12,36,35,0,0.0
5,12,0,3,15,5,21,21,0,0.0
5,13,1,3,8,7,31,30,0,0.0
5,14,2,3,5,8,29,29,1,0.00625
5,15,3,3,10,9,22,23,0,0.0
6,0,0,0,11,5,25,24,0,0.0
6,1,1,0,11,15,45,46,0,0.0
6,2,2,0,12,5,36,37,0,0.0
6,3,3,0,12,8,31,31,0,0.0
6,4,0,1,9,6,27,30,0,0.0
6,5,1,1,8,8,41,40,0,0.0
6,6,2,1,6,15,40,40,0,0.0
6,7,3,1,13,10,47,46,1,0.00625
6,8,0,2,9,12,31,31,0,0.0
6,9,1,2,16,4,46,42,3,0.01875
6,10,2,2,10,4,44,44,0,0.0
6,11,3,2,13,21,49,50,0,0.0
6,12,0,3,10,8,19,18,1,0.00625
6,13,1,3,7,9,25,26,0,0.0
6,14,2,3,6,10,27,29,0,0.0
6,15,3,3,7,12,22,22,1,0.00625
7,0,0,0,11,10,23,24,0,0.0
7,1,1,0,12,7,34,32,1,0.00625
7,2,2,0,5,9,29,29,1,0.00625
7,3,3,0,11,17,32,31,1,0.00625
7,4,0,1,13,5,36,34,1,0.00625
7,5,1,1,9,10,45,46,0,0.0
7,6,2,1,12,10,38,37,1,0.00625
7,7,3,1,9,10,40,40,0,0.0
7,8,0,2,10,10,35,34,1,0.00625
7,9,1,2,6,11,40,43,1,0.00625
7,10,2,2,13,7,41,39,3,0.01875
7,11,3,2,9,14,42,43,0,0.0
7,12,0,3,6,9,18,18,0,0.0
7,13,1,3,10,8,28,28,0,0.0
7,14,2,3,11,8,31,31,0,0.0
7,15,3,3,10,9,25,24,1,0.00625
8,0,0,0,11,13,36,33,1,0.00625
8,1,1,0,9,17,42,44,0,0.0
8,2,2,0,13,10,44,43,2,0.0125
8,3,3,0,10,12,29,30,0,0.0
8,4,0,1,14,8,38,40,0,0.0
8,5,1,1,8,5,43,41,2,0.0125
8,6,2,1,17,12,63,63,1,0.00625
8,7,3,1,9,13,50,50,0,0.0
8,8,0,2,9,19,37,37,0,0.0
8,9,1,2,10,7,40,41,0,0.0
8,10,2,2,9,10,48,49,1,0.00625
8,11,3,2,11,21,50,49,1,0.00625
8,12,0,3,10,9,25,26,0,0.0
8,13,1,3,11,11,36,35,0,0.0
8,14,2,3,12,9,37,37,0,0.0
8,15,3,3,12,11,28,29,1,0.00625
9,0,0,0,12,11,24,27,0,0.0
9,1,1,0,6,12,34,32,1,0.00625
