sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,41,40,82,81,0,0.0
0,1,1,0,29,34,85,78,6,0.0375
0,2,2,0,13,14,44,35,8,0.05
0,3,3,0,12,5,29,21,8,0.05
0,4,4,0,11,1,20,12,8,0.05
0,5,5,0,11,1,17,9,8,0.05
0,6,6,0,6,0,13,5,8,0.05
0,7,7,0,11,0,11,7,4,0.025
0,8,0,1,39,22,78,77,0,0.0
0,9,1,1,41,38,117,115,1,0.00625
0,10,2,1,32,22,87,81,4,0.025
0,11,3,1,12,10,40,33,7,0.04375
0,12,4,1,9,5,26,18,8,0.05
0,13,5,1,10,2,22,14,8,0.05
0,14,6,1,11,0,17,9,8,0.05
0,15,7,1,10,0,10,6,4,0.025
0,16,0,2,24,7,40,36,4,0.025
0,17,1,2,28,25,88,81,6,0.0375
0,18,2,2,31,30,114,111,2,0.0125
0,19,3,2,31,21,89,83,5,0.03125
0,20,4,2,13,7,41,33,8,0.05
0,21,5,2,12,4,30,22,8,0.05
0,22,6,2,10,1,20,12,8,0.05
0,23,7,2,13,1,14,10,4,0.025
0,24,0,3,16,7,25,21,4,0.025
0,25,1,3,16,6,40,32,8,0.05
0,26,2,3,29,24,89,82,6,0.0375
0,27,3,3,42,39,122,120,1,0.00625
0,28,4,3,28,24,88,81,6,0.0375
0,29,5,3,15,9,44,37,7,0.04375
0,30,6,3,12,4,26,18,8,0.05
0,31,7,3,13,1,16,11,4,0.025
0,32,0,4,13,2,15,11,4,0.025
0,33,1,4,12,4,27,19,7,0.04375
0,34,2,4,13,6,42,34,7,0.04375
0,35,3,4,30,22,88,81,5,0.03125
0,36,4,4,39,37,119,119,0,0.0
0,37,5,4,30,21,88,81,5,0.03125
0,38,6,4,11,12,45,36,8,0.05
0,39,7,4,20,6,30,25,5,0.03125
0,40,0,5,11,0,11,7,4,0.025
0,41,1,5,11,2,20,12,8,0.05
0,42,2,5,10,5,29,21,8,0.05
0,43,3,5,16,7,43,36,7,0.04375
0,44,4,5,28,23,88,82,6,0.0375
0,45,5,5,40,37,121,120,1,0.00625
0,46,6,5,30,19,86,81,4,0.025
0,47,7,5,23,8,42,37,4,0.025
0,48,0,6,10,0,10,6,4,0.025
0,49,1,6,7,0,13,6,7,0.04375
0,50,2,6,9,2,18,11,7,0.04375
0,51,3,6,13,5,28,21,6,0.0375
0,52,4,6,17,5,44,37,7,0.04375
0,53,5,6,24,24,86,82,4,0.025
0,54,6,6,36,34,110,107,1,0.00625
0,55,7,6,38,19,78,76,1,0.00625
0,56,0,7,10,0,10,6,4,0.025
0,57,1,7,11,0,17,9,8,0.05
0,58,2,7,9,2,20,12,8,0.05
0,59,3,7,12,2,25,16,9,0.05625
0,60,4,7,10,8,32,24,8,0.05
0,61,5,7,15,13,45,38,7,0.04375
0,62,6,7,26,32,82,76,4,0.025
0,63,7,7,48,44,88,86,2,0.0125
1,0,0,0,44,42,88,87,2,0.0125
1,1,1,0,26,38,80,82,4,0.025
1,2,2,0,12,20,36,38,7,0.04375
1,3,3,0,1,7,12,12,8,0.05
1,4,4,0,0,6,11,11,8,0.05
1,5,5,0,2,2,7,7,8,0.05
1,6,6,0,2,2,5,5,8,0.05
1,7,7,0,1,0,1,1,4,0.025
1,8,0,1,37,27,82,82,0,0.0
1,9,1,1,39,41,122,123,1,0.00625
1,10,2,1,30,26,89,90,5,0.03125
1,11,3,1,8,11,33,32,8,0.05
1,12,4,1,2,2,16,16,8,0.05
1,13,5,1,1,4,12,12,8,0.05
1,14,6,1,1,1,8,8,8,0.05
1,15,7,1,4,2,6,6,4,0.025
1,16,0,2,19,12,37,37,4,0.025
1,17,1,2,27,29,89,89,5,0.03125
1,18,2,2,37,35,127,125,3,0.01875
1,19,3,2,25,28,88,89,5,0.03125
1,20,4,2,10,7,33,34,7,0.04375
1,21,5,2,5,4,18,18,8,0.05
1,22,6,2,0,4,10,10,8,0.05
1,23,7,2,3,0,4,5,3,0.01875
1,24,0,3,6,1,12,12,4,0.025
1,25,1,3,12,8,34,34,8,0.05
1,26,2,3,27,26,89,89,6,0.0375
1,27,3,3,50,49,139,137,4,0.025
1,28,4,3,26,30,88,89,4,0.025
1,29,5,3,9,7,37,35,9,0.05625
1,30,6,3,3,6,23,23,8,0.05
1,31,7,3,7,3,11,12,4,0.025
1,32,0,4,6,5,11,11,4,0.025
1,33,1,4,1,1,15,15,8,0.05
1,34,2,4,8,13,33,33,8,0.05
1,35,3,4,30,26,88,90,5,0.03125
1,36,4,4,40,37,130,125,5,0.03125
1,37,5,4,30,27,89,90,5,0.03125
1,38,6,4,10,5,34,35,8,0.05
1,39,7,4,4,0,8,9,4,0.025
1,40,0,5,3,0,3,3,4,0.025
1,41,1,5,1,3,11,11,8,0.05
1,42,2,5,7,3,17,17,8,0.05
1,43,3,5,8,10,38,37,8,0.05
1,44,4,5,26,31,89,88,6,0.0375
1,45,5,5,39,39,129,127,2,0.0125
1,46,6,5,30,25,88,89,4,0.025
1,47,7,5,14,13,31,32,4,0.025
1,48,0,6,5,0,5,5,4,0.025
1,49,1,6,1,3,9,8,8,0.05
1,50,2,6,2,1,11,10,8,0.05
1,51,3,6,4,4,20,19,8,0.05
1,52,4,6,10,8,35,33,8,0.05
1,53,5,6,27,30,89,88,5,0.03125
1,54,6,6,44,43,118,118,1,0.00625
1,55,7,6,27,28,72,73,1,0.00625
1,56,0,7,0,0,0,0,4,0.025
1,57,1,7,0,0,0,0,8,0.05
1,58,2,7,1,2,3,3,8,0.05
1,59,3,7,2,4,7,8,8,0.05
1,60,4,7,1,7,11,12,7,0.04375
1,61,5,7,12,15,31,30,8,0.05
1,62,6,7,28,32,76,76,5,0.03125
1,63,7,7,35,38,80,81,1,0.00625
2,0,0,0,44,43,89,87,2,0.0125
