sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,13,13,42,41,0,0.0
0,1,1,0,15,11,60,59,1,0.00625
0,2,2,0,20,13,79,75,3,0.01875
0,3,3,0,18,15,87,82,4,0.025
0,4,4,0,24,11,93,90,2,0.0125
0,5,5,0,20,13,81,79,2,0.0125
0,6,6,0,20,15,72,64,7,0.04375
0,7,7,0,21,10,41,38,3,0.01875
0,8,0,1,17,10,63,60,2,0.0125
0,9,1,1,18,14,84,82,1,0.00625
0,10,2,1,20,17,108,107,1,0.00625
0,11,3,1,18,7,99,96,2,0.0125
0,12,4,1,14,23,115,113,2,0.0125
0,13,5,1,20,15,106,104,2,0.0125
0,14,6,1,21,9,87,85,0,0.0
0,15,7,1,21,13,63,61,1,0.00625
0,16,0,2,25,10,80,77,2,0.0125
0,17,1,2,23,14,104,97,6,0.0375
0,18,2,2,17,16,122,114,7,0.04375
0,19,3,2,24,11,115,111,3,0.01875
0,20,4,2,20,13,126,119,6,0.0375
0,21,5,2,24,14,113,108,4,0.025
0,22,6,2,12,9,78,76,1,0.00625
0,23,7,2,7,12,65,62,2,0.0125
0,24,0,3,12,16,72,68,2,0.0125
0,25,1,3,17,12,98,93,2,0.0125
0,26,2,3,15,12,117,112,2,0.0125
0,27,3,3,19,15,115,106,8,0.05
0,28,4,3,16,7,125,122,3,0.01875
0,29,5,3,20,7,117,110,7,0.04375
0,30,6,3,17,9,94,88,5,0.03125
0,31,7,3,24,14,82,82,0,0.0
0,32,0,4,20,14,79,78,0,0.0
0,33,1,4,19,13,103,102,1,0.00625
0,34,2,4,20,17,127,121,4,0.025
0,35,3,4,19,9,108,101,5,0.03125
0,36,4,4,12,15,116,112,1,0.00625
0,37,5,4,17,11,108,104,2,0.0125
0,38,6,4,14,13,84,83,1,0.00625
0,39,7,4,11,15,70,66,3,0.01875
0,40,0,5,25,6,81,76,3,0.01875
0,41,1,5,19,10,100,93,6,0.0375
0,42,2,5,20,13,121,114,5,0.03125
0,43,3,5,15,7,118,114,3,0.01875
0,44,4,5,20,11,129,123,5,0.03125
0,45,5,5,18,11,113,108,4,0.025
0,46,6,5,22,11,99,91,7,0.04375
0,47,7,5,22,15,71,66,4,0.025
0,48,0,6,17,15,69,68,0,0.0
0,49,1,6,18,11,84,78,5,0.03125
0,50,2,6,20,13,104,100,3,0.01875
0,51,3,6,17,12,106,101,2,0.0125
0,52,4,6,15,14,107,102,4,0.025
0,53,5,6,12,15,91,88,2,0.0125
0,54,6,6,23,5,70,68,1,0.00625
0,55,7,6,23,9,58,54,4,0.025
0,56,0,7,18,12,49,44,4,0.025
0,57,1,7,26,10,69,60,8,0.05
0,58,2,7,22,10,83,77,6,0.0375
0,59,3,7,13,9,83,79,3,0.01875
0,60,4,7,19,14,94,92,2,0.0125
0,61,5,7,20,11,88,85,2,0.0125
0,62,6,7,21,8,66,65,1,0.00625
0,63,7,7,21,9,45,44,0,0.0
1,0,0,0,17,15,48,47,1,0.00625
1,1,1,0,22,20,86,83,3,0.01875
1,2,2,0,22,15,91,92,3,0.01875
1,3,3,0,18,12,99,101,2,0.0125
1,4,4,0,17,21,113,112,3,0.01875
1,5,5,0,19,21,104,102,3,0.01875
1,6,6,0,24,19,88,88,8,0.05
1,7,7,0,18,18,53,48,8,0.05
1,8,0,1,21,21,76,74,3,0.01875
1,9,1,1,16,19,109,106,5,0.03125
1,10,2,1,19,8,113,106,6,0.0375
1,11,3,1,16,20,127,128,2,0.0125
1,12,4,1,17,17,136,135,2,0.0125
1,13,5,1,24,18,131,128,4,0.025
1,14,6,1,20,22,113,113,1,0.00625
1,15,7,1,22,17,86,81,7,0.04375
1,16,0,2,14,17,88,86,3,0.01875
1,17,1,2,16,15,122,120,7,0.04375
1,18,2,2,17,15,121,121,8,0.05
1,19,3,2,25,12,146,143,6,0.0375
1,20,4,2,25,20,148,148,6,0.0375
1,21,5,2,24,14,142,136,10,0.0625
1,22,6,2,17,15,129,123,7,0.04375
1,23,7,2,23,15,99,97,3,0.01875
1,24,0,3,26,24,105,108,1,0.00625
1,25,1,3,16,16,130,134,1,0.00625
1,26,2,3,11,20,139,141,2,0.0125
1,27,3,3,16,24,149,155,1,0.00625
1,28,4,3,17,20,143,144,0,0.0
1,29,5,3,21,13,135,133,8,0.05
1,30,6,3,16,18,127,124,8,0.05
1,31,7,3,21,20,105,100,4,0.025
1,32,0,4,18,14,100,94,6,0.0375
1,33,1,4,19,17,128,121,7,0.04375
1,34,2,4,15,16,135,135,3,0.01875
1,35,3,4,22,17,152,152,6,0.0375
1,36,4,4,17,16,142,142,2,0.0125
1,37,5,4,14,26,139,138,2,0.0125
1,38,6,4,27,24,139,136,3,0.01875
1,39,7,4,16,23,99,101,1,0.00625
1,40,0,5,13,26,90,90,4,0.025
1,41,1,5,13,16,105,106,5,0.03125
1,42,2,5,20,17,131,131,6,0.0375
1,43,3,5,22,16,144,141,4,0.025
1,44,4,5,19,16,127,129,4,0.025
1,45,5,5,18,16,131,130,5,0.03125
1,46,6,5,19,11,108,106,8,0.05
1,47,7,5,11,20,88,92,1,0.00625
1,48,0,6,20,16,80,75,6,0.0375
1,49,1,6,17,21,99,98,6,0.0375
1,50,2,6,23,13,113,108,9,0.05625
1,51,3,6,17,15,115,111,7,0.04375
1,52,4,6,12,12,102,105,1,0.00625
1,53,5,6,26,7,113,114,1,0.00625
1,54,6,6,25,19,97,97,2,0.0125
1,55,7,6,13,20,73,73,3,0.01875
1,56,0,7,13,17,45,45,5,0.03125
1,57,1,7,12,16,64,65,7,0.04375
1,58,2,7,24,17,85,85,5,0.03125
1,59,3,7,15,14,92,92,2,0.0125
1,60,4,7,12,22,88,89,1,0.00625
1,61,5,7,21,18,84,82,3,0.01875
1,62,6,7,18,16,69,61,9,0.05625
1,63,7,7,20,15,48,46,3,0.01875
2,0,0,0,13,18,43,44,0,0.0
2,1,1,0,16,17,72,73,3,0.01875
2,2,2,0,21,16,91,90,3,0.01875
2,3,3,0,13,23,97,99,0,0.0
2,4,4,0,18,12,98,98,4,0.025
2,5,5,0,17,16,89,91,2,0.0125
2,6,6,0,9,14,71,78,1,0.00625
2,7,7,0,32,17,62,66,3,0.01875
2,8,0,1,11,17,74,76,2,0.0125
2,9,1,1,9,16,95,93,5,0.03125
2,10,2,1,20,15,106,110,4,0.025
2,11,3,1,19,20,131,129,4,0.025
2,12,4,1,27,16,129,125,5,0.03125
2,13,5,1,16,15,106,104,6,0.0375
2,14,6,1,15,17,96,92,5,0.03125
2,15,7,1,18,14,76,75,6,0.0375
2,16,0,2,9,19,84,84,2,0.0125
2,17,1,2,18,8,93,90,9,0.05625
2,18,2,2,19,16,119,118,7,0.04375
2,19,3,2,16,17,139,140,5,0.03125
2,20,4,2,19,17,136,136,6,0.0375
2,21,5,2,13,12,114,113,10,0.0625
2,22,6,2,11,19,103,100,9,0.05625
2,23,7,2,13,16,88,86,6,0.0375
2,24,0,3,16,14,98,97,2,0.0125
2,25,1,3,21,13,119,115,5,0.03125
2,26,2,3,26,18,146,139,7,0.04375
2,27,3,3,22,14,154,150,5,0.03125
2,28,4,3,21,19,148,142,4,0.025
2,29,5,3,14,16,127,131,3,0.01875
2,30,6,3,11,11,95,94,8,0.05
2,31,7,3,12,16,82,83,4,0.025
2,32,0,4,14,15,95,95,5,0.03125
2,33,1,4,15,18,116,116,7,0.04375
2,34,2,4,26,22,141,137,8,0.05
2,35,3,4,24,17,156,155,6,0.0375
2,36,4,4,22,12,149,149,1,0.00625
2,37,5,4,15,11,145,146,4,0.025
2,38,6,4,15,13,118,118,3,0.01875
2,39,7,4,18,23,96,97,0,0.0
2,40,0,5,11,18,86,86,5,0.03125
2,41,1,5,11,16,111,105,10,0.0625
2,42,2,5,26,19,134,135,6,0.0375
2,43,3,5,21,19,157,152,11,0.06875
2,44,4,5,16,20,149,145,6,0.0375
2,45,5,5,23,23,147,146,6,0.0375
2,46,6,5,18,14,115,115,8,0.05
2,47,7,5,19,19,90,86,4,0.025
2,48,0,6,14,18,69,69,6,0.0375
2,49,1,6,10,22,92,93,6,0.0375
2,50,2,6,17,21,119,122,4,0.025
2,51,3,6,26,20,138,136,10,0.0625
2,52,4,6,26,11,127,120,7,0.04375
2,53,5,6,22,17,126,121,5,0.03125
2,54,6,6,14,19,99,93,7,0.04375
2,55,7,6,16,15,73,75,1,0.00625
2,56,0,7,16,15,42,44,3,0.01875
2,57,1,7,11,17,65,67,6,0.0375
2,58,2,7,27,20,101,102,5,0.03125
2,59,3,7,17,19,100,100,3,0.01875
2,60,4,7,23,16,101,100,1,0.00625
2,61,5,7,20,17,92,91,6,0.0375
2,62,6,7,13,12,65,62,12,0.075
2,63,7,7,18,20,51,49,4,0.025
3,0,0,0,18,16,54,54,1,0.00625
3,1,1,0,17,14,75,76,2,0.0125
3,2,2,0,22,16,100,98,4,0.025
3,3,3,0,20,17,108,105,3,0.01875
3,4,4,0,28,15,104,105,2,0.0125
3,5,5,0,10,10,84,85,0,0.0
3,6,6,0,23,14,72,72,0,0.0
3,7,7,0,14,21,50,52,2,0.0125
3,8,0,1,10,18,67,66,4,0.025
3,9,1,1,13,15,84,83,7,0.04375
3,10,2,1,20,13,112,109,6,0.0375
3,11,3,1,19,16,126,124,5,0.03125
3,12,4,1,24,16,125,127,3,0.01875
3,13,5,1,12,13,108,108,5,0.03125
3,14,6,1,17,20,99,104,1,0.00625
3,15,7,1,16,11,73,74,6,0.0375
3,16,0,2,10,26,86,83,7,0.04375
3,17,1,2,10,20,97,101,8,0.05
3,18,2,2,24,14,119,118,8,0.05
3,19,3,2,22,13,136,137,3,0.01875
3,20,4,2,20,11,135,134,6,0.0375
3,21,5,2,17,16,117,120,8,0.05
3,22,6,2,11,30,113,116,8,0.05
3,23,7,2,10,11,84,83,6,0.0375
3,24,0,3,19,18,98,97,3,0.01875
3,25,1,3,13,15,120,117,7,0.04375
3,26,2,3,24,23,138,141,5,0.03125
3,27,3,3,26,23,164,165,4,0.025
3,28,4,3,26,13,151,150,8,0.05
3,29,5,3,20,14,138,132,9,0.05625
3,30,6,3,17,11,129,128,9,0.05625
3,31,7,3,11,15,95,94,5,0.03125
3,32,0,4,19,13,105,107,5,0.03125
3,33,1,4,16,16,129,125,11,0.06875
3,34,2,4,17,18,138,138,8,0.05
3,35,3,4,21,24,160,161,5,0.03125
3,36,4,4,20,14,144,141,6,0.0375
3,37,5,4,17,20,148,145,5,0.03125
3,38,6,4,17,21,139,140,2,0.0125
3,39,7,4,29,14,102,101,1,0.00625
3,40,0,5,11,20,95,96,4,0.025
3,41,1,5,7,15,97,100,9,0.05625
3,42,2,5,11,12,111,109,7,0.04375
3,43,3,5,19,17,128,132,7,0.04375
3,44,4,5,15,18,123,128,3,0.01875
3,45,5,5,17,17,124,129,1,0.00625
3,46,6,5,20,21,117,116,10,0.0625
3,47,7,5,18,13,83,84,4,0.025
3,48,0,6,11,15,72,69,8,0.05
3,49,1,6,10,19,89,87,8,0.05
3,50,2,6,19,18,99,97,7,0.04375
3,51,3,6,19,18,100,106,5,0.03125
3,52,4,6,18,11,104,109,2,0.0125
3,53,5,6,17,15,97,98,5,0.03125
3,54,6,6,22,14,90,84,11,0.06875
3,55,7,6,20,19,69,68,2,0.0125
3,56,0,7,5,22,43,41,4,0.025
3,57,1,7,13,19,67,64,8,0.05
3,58,2,7,17,18,86,82,8,0.05
3,59,3,7,14,16,87,84,4,0.025
3,60,4,7,15,17,87,81,8,0.05
3,61,5,7,20,16,74,72,7,0.04375
3,62,6,7,14,15,50,55,7,0.04375
3,63,7,7,15,18,35,37,3,0.01875
4,0,0,0,20,10,40,37,2,0.0125
4,1,1,0,21,15,76,71,6,0.0375
4,2,2,0,20,16,92,92,5,0.03125
4,3,3,0,20,18,98,98,3,0.01875
4,4,4,0,22,20,98,94,7,0.04375
4,5,5,0,22,17,92,83,9,0.05625
4,6,6,0,13,22,79,72,8,0.05
4,7,7,0,17,14,48,47,3,0.01875
4,8,0,1,10,12,63,61,6,0.0375
4,9,1,1,18,21,112,112,7,0.04375
4,10,2,1,22,10,110,113,4,0.025
4,11,3,1,15,14,122,120,6,0.0375
4,12,4,1,26,18,128,129,4,0.025
4,13,5,1,18,19,123,125,5,0.03125
4,14,6,1,21,20,113,105,9,0.05625
4,15,7,1,26,17,83,80,9,0.05625
4,16,0,2,12,19,79,82,3,0.01875
4,17,1,2,12,18,118,118,8,0.05
4,18,2,2,21,15,126,130,5,0.03125
4,19,3,2,21,21,150,150,3,0.01875
4,20,4,2,20,16,144,146,6,0.0375
4,21,5,2,21,20,129,132,4,0.025
4,22,6,2,10,12,99,97,7,0.04375
4,23,7,2,9,16,77,77,6,0.0375
4,24,0,3,10,20,87,85,5,0.03125
