sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,39,31,87,82,3,0.01875
0,1,1,0,37,32,113,108,4,0.025
0,2,2,0,36,39,121,114,5,0.03125
0,3,3,0,34,28,77,76,1,0.00625
0,4,0,1,38,27,121,116,3,0.01875
0,5,1,1,38,33,144,137,4,0.025
0,6,2,1,34,25,143,133,9,0.05625
0,7,3,1,33,31,110,106,4,0.025
0,8,0,2,44,28,131,122,6,0.0375
0,9,1,2,41,30,142,134,6,0.0375
0,10,2,2,41,28,140,129,8,0.05
0,11,3,2,34,21,105,98,7,0.04375
0,12,0,3,38,28,84,79,5,0.03125
0,13,1,3,44,21,110,104,4,0.025
0,14,2,3,38,26,119,112,5,0.03125
0,15,3,3,44,32,95,90,5,0.03125
1,0,0,0,34,28,82,83,3,0.01875
1,1,1,0,35,31,121,121,5,0.03125
1,2,2,0,34,36,133,134,5,0.03125
1,3,3,0,39,30,98,94,3,0.01875
1,4,0,1,35,41,130,130,4,0.025
1,5,1,1,37,35,153,155,4,0.025
1,6,2,1,33,32,152,156,5,0.03125
1,7,3,1,40,35,125,123,5,0.03125
1,8,0,2,30,38,125,126,8,0.05
1,9,1,2,30,34,152,148,11,0.06875
1,10,2,2,36,36,149,152,5,0.03125
1,11,3,2,24,37,109,109,6,0.0375
1,12,0,3,43,43,100,104,0,0.0
1,13,1,3,40,37,127,127,5,0.03125
1,14,2,3,32,27,111,111,5,0.03125
1,15,3,3,25,30,75,76,3,0.01875
2,0,0,0,37,33,85,85,3,0.01875
2,1,1,0,37,37,121,116,8,0.05
2,2,2,0,31,29,107,104,7,0.04375
2,3,3,0,26,29,76,76,3,0.01875
2,4,0,1,35,37,124,120,8,0.05
2,5,1,1,38,34,158,156,5,0.03125
2,6,2,1,39,42,162,159,7,0.04375
2,7,3,1,38,40,123,120,8,0.05
2,8,0,2,33,42,124,126,5,0.03125
2,9,1,2,38,29,149,156,3,0.01875
2,10,2,2,38,32,151,153,5,0.03125
2,11,3,2,36,41,122,122,5,0.03125
2,12,0,3,29,35,81,80,0,0.0
