sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,8,7,48,47,0,0.0
0,1,1,0,9,5,47,45,1,0.00625
0,2,2,0,6,4,42,38,3,0.01875
0,3,3,0,12,4,38,35,3,0.01875
0,4,4,0,13,3,33,25,8,0.05
0,5,5,0,11,2,27,19,8,0.05
0,6,6,0,12,3,21,17,4,0.025
0,7,7,0,8,2,10,10,0,0.0
0,8,0,1,7,8,42,42,0,0.0
0,9,1,1,4,4,47,46,1,0.00625
0,10,2,1,12,10,57,55,2,0.0125
0,11,3,1,10,5,43,40,3,0.01875
0,12,4,1,6,8,40,36,3,0.01875
0,13,5,1,8,5,33,30,3,0.01875
0,14,6,1,9,3,24,24,0,0.0
0,15,7,1,10,4,16,15,1,0.00625
0,16,0,2,8,3,36,36,0,0.0
0,17,1,2,12,10,55,54,1,0.00625
0,18,2,2,10,10,67,66,1,0.00625
0,19,3,2,16,8,62,58,3,0.01875
0,20,4,2,9,4,48,44,3,0.01875
0,21,5,2,9,7,40,36,3,0.01875
0,22,6,2,11,7,32,29,3,0.01875
0,23,7,2,10,2,19,18,1,0.00625
0,24,0,3,8,8,32,31,1,0.00625
0,25,1,3,9,8,41,38,2,0.0125
0,26,2,3,9,13,59,57,1,0.00625
0,27,3,3,2,2,52,50,1,0.00625
0,28,4,3,7,5,56,54,1,0.00625
0,29,5,3,17,4,52,48,3,0.01875
0,30,6,3,4,6,33,33,0,0.0
0,31,7,3,9,0,19,19,0,0.0
0,32,0,4,8,5,23,23,0,0.0
0,33,1,4,12,2,35,35,0,0.0
0,34,2,4,7,6,49,45,3,0.01875
0,35,3,4,8,5,59,54,5,0.03125
0,36,4,4,3,3,47,47,0,0.0
0,37,5,4,6,10,50,50,0,0.0
0,38,6,4,10,7,45,41,2,0.0125
0,39,7,4,7,8,27,26,1,0.00625
0,40,0,5,7,5,17,17,0,0.0
0,41,1,5,13,6,32,28,4,0.025
0,42,2,5,14,4,44,39,5,0.03125
0,43,3,5,6,10,50,46,3,0.01875
0,44,4,5,12,5,56,53,2,0.0125
0,45,5,5,13,13,65,63,1,0.00625
0,46,6,5,15,3,53,52,0,0.0
0,47,7,5,4,7,32,32,0,0.0
0,48,0,6,13,3,18,16,2,0.0125
0,49,1,6,8,1,24,20,3,0.01875
0,50,2,6,10,5,35,33,2,0.0125
0,51,3,6,10,3,43,40,2,0.0125
0,52,4,6,7,7,48,47,1,0.00625
0,53,5,6,3,13,54,53,0,0.0
0,54,6,6,8,8,53,51,1,0.00625
0,55,7,6,10,5,45,43,1,0.00625
0,56,0,7,7,1,9,7,1,0.00625
0,57,1,7,12,3,21,20,1,0.00625
0,58,2,7,7,4,29,23,6,0.0375
0,59,3,7,8,6,31,28,3,0.01875
0,60,4,7,11,5,35,33,2,0.0125
0,61,5,7,10,3,41,38,2,0.0125
0,62,6,7,5,9,48,46,1,0.00625
0,63,7,7,7,5,44,43,1,0.00625
1,0,0,0,11,11,55,56,0,0.0
1,1,1,0,7,7,52,53,1,0.00625
1,2,2,0,4,14,50,52,1,0.00625
1,3,3,0,12,17,50,49,3,0.01875
1,4,4,0,10,11,30,32,5,0.03125
1,5,5,0,5,7,15,16,7,0.04375
1,6,6,0,2,9,17,12,8,0.05
1,7,7,0,7,2,9,5,4,0.025
1,8,0,1,8,7,54,53,1,0.00625
1,9,1,1,8,7,61,60,1,0.00625
1,10,2,1,8,6,63,65,0,0.0
1,11,3,1,10,12,65,63,4,0.025
1,12,4,1,13,8,48,46,6,0.0375
1,13,5,1,9,8,34,31,6,0.0375
1,14,6,1,5,6,30,25,4,0.025
1,15,7,1,12,4,19,15,4,0.025
1,16,0,2,14,7,50,50,0,0.0
1,17,1,2,5,10,64,64,1,0.00625
1,18,2,2,10,10,73,73,0,0.0
1,19,3,2,5,9,83,85,2,0.0125
1,20,4,2,9,12,70,71,2,0.0125
1,21,5,2,11,11,55,57,2,0.0125
1,22,6,2,2,7,38,41,0,0.0
1,23,7,2,10,3,19,20,0,0.0
1,24,0,3,17,10,47,46,1,0.00625
1,25,1,3,14,8,66,65,3,0.01875
1,26,2,3,11,7,88,85,3,0.01875
1,27,3,3,10,8,87,86,2,0.0125
1,28,4,3,8,13,83,83,0,0.0
1,29,5,3,10,8,62,63,1,0.00625
1,30,6,3,10,10,51,51,0,0.0
1,31,7,3,8,7,23,23,0,0.0
1,32,0,4,12,11,31,31,0,0.0
1,33,1,4,12,11,50,46,4,0.025
1,34,2,4,12,10,69,71,2,0.0125
1,35,3,4,10,10,80,83,1,0.00625
1,36,4,4,11,10,90,88,1,0.00625
1,37,5,4,11,9,79,78,0,0.0
1,38,6,4,10,5,59,62,0,0.0
1,39,7,4,10,7,33,33,1,0.00625
1,40,0,5,15,1,23,18,4,0.025
1,41,1,5,10,3,37,33,7,0.04375
1,42,2,5,7,11,54,54,5,0.03125
1,43,3,5,10,12,65,64,4,0.025
1,44,4,5,9,12,75,76,2,0.0125
1,45,5,5,8,8,70,70,1,0.00625
1,46,6,5,7,7,60,61,0,0.0
1,47,7,5,9,13,44,44,0,0.0
1,48,0,6,11,3,16,16,2,0.0125
1,49,1,6,8,8,32,28,8,0.05
1,50,2,6,8,6,40,36,5,0.03125
1,51,3,6,12,7,49,47,4,0.025
1,52,4,6,7,11,58,56,1,0.00625
1,53,5,6,7,8,62,63,0,0.0
1,54,6,6,8,8,61,61,1,0.00625
1,55,7,6,9,9,54,53,1,0.00625
1,56,0,7,9,2,11,9,4,0.025
1,57,1,7,5,6,17,11,7,0.04375
1,58,2,7,6,9,18,18,6,0.0375
1,59,3,7,6,10,26,24,5,0.03125
1,60,4,7,6,7,29,27,3,0.01875
1,61,5,7,14,9,44,45,1,0.00625
1,62,6,7,12,7,54,52,3,0.01875
1,63,7,7,7,9,51,52,0,0.0
2,0,0,0,7,8,51,51,0,0.0
2,1,1,0,10,11,55,54,2,0.0125
2,2,2,0,10,12,46,48,0,0.0
2,3,3,0,5,14,38,40,2,0.0125
2,4,4,0,5,7,23,27,2,0.0125
2,5,5,0,6,6,18,17,6,0.0375
2,6,6,0,0,6,11,12,7,0.04375
2,7,7,0,5,1,6,6,4,0.025
2,8,0,1,9,9,55,54,1,0.00625
2,9,1,1,14,15,69,69,1,0.00625
2,10,2,1,12,9,67,63,4,0.025
2,11,3,1,9,15,64,65,4,0.025
2,12,4,1,13,16,49,47,8,0.05
2,13,5,1,6,9,29,27,8,0.05
2,14,6,1,4,6,23,20,8,0.05
2,15,7,1,7,4,11,12,4,0.025
2,16,0,2,9,9,46,45,1,0.00625
2,17,1,2,8,9,62,61,0,0.0
2,18,2,2,9,8,72,72,1,0.00625
2,19,3,2,7,13,85,86,0,0.0
2,20,4,2,13,8,71,68,6,0.0375
2,21,5,2,11,6,53,47,7,0.04375
2,22,6,2,13,4,38,35,2,0.0125
2,23,7,2,9,4,17,17,0,0.0
2,24,0,3,13,7,40,40,1,0.00625
2,25,1,3,10,10,59,63,0,0.0
2,26,2,3,12,8,83,85,2,0.0125
2,27,3,3,13,15,99,100,0,0.0
2,28,4,3,8,4,80,80,1,0.00625
2,29,5,3,18,11,69,70,2,0.0125
2,30,6,3,11,12,48,47,1,0.00625
2,31,7,3,9,8,26,24,0,0.0
2,32,0,4,2,9,21,21,0,0.0
2,33,1,4,10,12,38,42,0,0.0
2,34,2,4,7,10,61,63,0,0.0
2,35,3,4,9,7,79,79,1,0.00625
2,36,4,4,12,13,74,75,0,0.0
2,37,5,4,7,12,72,71,2,0.0125
2,38,6,4,14,10,60,60,1,0.00625
2,39,7,4,7,7,29,30,0,0.0
2,40,0,5,6,7,15,17,3,0.01875
2,41,1,5,7,4,25,26,6,0.0375
2,42,2,5,8,12,48,51,1,0.00625
2,43,3,5,9,20,71,72,3,0.01875
2,44,4,5,10,5,71,72,0,0.0
2,45,5,5,5,4,68,69,0,0.0
2,46,6,5,10,6,63,63,0,0.0
2,47,7,5,10,14,47,46,1,0.00625
2,48,0,6,7,3,12,10,4,0.025
2,49,1,6,8,3,21,23,6,0.0375
2,50,2,6,5,8,33,33,5,0.03125
2,51,3,6,12,11,46,47,4,0.025
2,52,4,6,10,12,63,62,3,0.01875
2,53,5,6,7,11,64,63,1,0.00625
2,54,6,6,11,10,66,67,0,0.0
2,55,7,6,10,8,55,57,1,0.00625
2,56,0,7,5,3,7,7,4,0.025
2,57,1,7,2,6,13,12,8,0.05
2,58,2,7,1,10,18,16,8,0.05
2,59,3,7,9,5,22,19,8,0.05
2,60,4,7,13,11,37,36,4,0.025
2,61,5,7,12,9,43,45,0,0.0
2,62,6,7,5,12,55,57,1,0.00625
2,63,7,7,13,12,57,56,1,0.00625
3,0,0,0,11,9,54,53,1,0.00625
3,1,1,0,18,9,56,53,4,0.025
3,2,2,0,16,14,46,41,5,0.03125
3,3,3,0,8,10,30,26,6,0.0375
3,4,4,0,6,5,23,17,8,0.05
3,5,5,0,3,8,18,18,8,0.05
3,6,6,0,4,9,16,16,8,0.05
3,7,7,0,4,6,10,10,4,0.025
3,8,0,1,12,16,57,56,2,0.0125
3,9,1,1,5,5,59,59,0,0.0
3,10,2,1,8,7,66,66,2,0.0125
3,11,3,1,7,7,51,52,2,0.0125
3,12,4,1,10,6,38,39,7,0.04375
3,13,5,1,11,8,32,33,7,0.04375
3,14,6,1,6,7,23,22,9,0.05625
3,15,7,1,1,0,7,7,4,0.025
3,16,0,2,16,12,43,43,0,0.0
3,17,1,2,7,9,66,68,0,0.0
3,18,2,2,9,8,76,75,1,0.00625
3,19,3,2,9,9,72,69,4,0.025
3,20,4,2,13,12,59,61,4,0.025
3,21,5,2,12,9,46,47,7,0.04375
3,22,6,2,7,7,39,35,7,0.04375
3,23,7,2,14,2,22,19,3,0.01875
3,24,0,3,9,6,25,26,0,0.0
3,25,1,3,9,7,53,52,0,0.0
3,26,2,3,7,5,67,69,0,0.0
3,27,3,3,12,10,74,75,0,0.0
3,28,4,3,8,15,73,74,0,0.0
3,29,5,3,7,12,59,61,0,0.0
3,30,6,3,11,11,49,50,0,0.0
3,31,7,3,5,9,21,23,0,0.0
3,32,0,4,9,3,20,19,1,0.00625
3,33,1,4,6,12,41,41,0,0.0
3,34,2,4,13,16,65,62,2,0.0125
3,35,3,4,10,9,74,75,1,0.00625
3,36,4,4,11,10,67,66,0,0.0
3,37,5,4,6,10,67,65,2,0.0125
3,38,6,4,9,8,54,54,0,0.0
3,39,7,4,6,13,35,34,1,0.00625
3,40,0,5,8,5,17,16,4,0.025
3,41,1,5,8,11,33,33,7,0.04375
3,42,2,5,9,8,45,44,3,0.01875
3,43,3,5,11,10,61,64,0,0.0
3,44,4,5,12,6,66,64,3,0.01875
3,45,5,5,8,9,74,75,0,0.0
3,46,6,5,12,4,69,66,2,0.0125
3,47,7,5,11,9,49,49,0,0.0
3,48,0,6,10,1,13,13,4,0.025
3,49,1,6,8,2,24,23,7,0.04375
3,50,2,6,6,8,39,39,5,0.03125
3,51,3,6,9,12,52,52,4,0.025
3,52,4,6,9,9,52,54,1,0.00625
3,53,5,6,3,9,63,64,0,0.0
3,54,6,6,14,12,66,65,2,0.0125
3,55,7,6,7,7,51,51,0,0.0
3,56,0,7,1,2,3,3,4,0.025
3,57,1,7,1,3,5,5,8,0.05
3,58,2,7,7,7,16,16,8,0.05
3,59,3,7,9,9,26,27,7,0.04375
3,60,4,7,11,4,34,34,4,0.025
3,61,5,7,11,9,51,46,5,0.03125
3,62,6,7,7,8,52,53,1,0.00625
3,63,7,7,8,9,53,53,1,0.00625
4,0,0,0,11,13,57,57,0,0.0
4,1,1,0,7,15,60,60,4,0.025
4,2,2,0,8,8,43,46,2,0.0125
4,3,3,0,12,6,30,32,4,0.025
4,4,4,0,10,15,26,27,7,0.04375
4,5,5,0,1,7,11,10,8,0.05
4,6,6,0,1,7,9,9,8,0.05
4,7,7,0,1,2,3,3,4,0.025
4,8,0,1,12,8,55,57,0,0.0
4,9,1,1,8,8,66,68,0,0.0
4,10,2,1,5,5,56,59,1,0.00625
4,11,3,1,10,7,52,53,1,0.00625
4,12,4,1,9,4,44,46,4,0.025
4,13,5,1,11,10,35,35,6,0.0375
4,14,6,1,3,6,17,18,8,0.05
4,15,7,1,2,2,6,6,4,0.025
4,16,0,2,8,11,44,45,0,0.0
4,17,1,2,6,6,59,58,1,0.00625
4,18,2,2,12,14,71,71,1,0.00625
4,19,3,2,8,13,69,70,2,0.0125
4,20,4,2,10,11,62,63,3,0.01875
4,21,5,2,15,10,54,53,7,0.04375
4,22,6,2,4,5,28,27,8,0.05
4,23,7,2,6,5,15,14,4,0.025
4,24,0,3,9,11,33,34,0,0.0
4,25,1,3,5,10,51,50,1,0.00625
4,26,2,3,15,11,71,71,0,0.0
4,27,3,3,12,13,74,75,0,0.0
4,28,4,3,13,12,80,77,3,0.01875
4,29,5,3,8,4,61,60,1,0.00625
4,30,6,3,8,8,51,47,2,0.0125
4,31,7,3,16,6,32,31,0,0.0
4,32,0,4,15,5,30,30,1,0.00625
4,33,1,4,4,11,50,48,1,0.00625
4,34,2,4,11,8,65,66,2,0.0125
4,35,3,4,14,11,79,77,2,0.0125
4,36,4,4,7,8,81,81,1,0.00625
4,37,5,4,6,11,74,75,1,0.00625
4,38,6,4,14,9,61,62,0,0.0
4,39,7,4,9,8,34,35,0,0.0
4,40,0,5,8,3,16,16,4,0.025
4,41,1,5,10,10,35,34,7,0.04375
4,42,2,5,10,13,54,53,4,0.025
4,43,3,5,6,4,59,57,3,0.01875
4,44,4,5,10,7,75,75,2,0.0125
4,45,5,5,10,10,77,76,0,0.0
4,46,6,5,10,7,67,68,1,0.00625
4,47,7,5,13,9,48,47,1,0.00625
4,48,0,6,6,1,11,11,4,0.025
4,49,1,6,4,3,17,16,8,0.05
4,50,2,6,9,3,31,32,4,0.025
4,51,3,6,7,9,45,48,1,0.00625
4,52,4,6,7,14,61,62,1,0.00625
4,53,5,6,7,10,68,67,1,0.00625
4,54,6,6,18,20,71,71,1,0.00625
4,55,7,6,8,10,52,53,0,0.0
4,56,0,7,0,4,4,4,4,0.025
4,57,1,7,4,4,8,8,8,0.05
4,58,2,7,6,9,19,19,7,0.04375
4,59,3,7,6,11,27,27,7,0.04375
4,60,4,7,6,11,34,37,2,0.0125
4,61,5,7,6,13,45,48,2,0.0125
4,62,6,7,11,7,53,52,1,0.00625
4,63,7,7,9,9,54,53,1,0.00625
5,0,0,0,9,8,53,54,0,0.0
5,1,1,0,7,9,52,54,2,0.0125
5,2,2,0,11,7,45,41,4,0.025
5,3,3,0,12,9,37,35,6,0.0375
5,4,4,0,6,8,24,23,8,0.05
5,5,5,0,7,7,16,17,8,0.05
5,6,6,0,3,7,10,10,8,0.05
5,7,7,0,0,0,0,0,4,0.025
5,8,0,1,11,8,56,57,0,0.0
5,9,1,1,11,10,66,65,1,0.00625
5,10,2,1,10,5,62,57,6,0.0375
5,11,3,1,9,11,60,60,2,0.0125
5,12,4,1,15,11,53,49,8,0.05
5,13,5,1,10,4,29,27,9,0.05625
5,14,6,1,4,11,28,27,9,0.05625
5,15,7,1,4,3,7,7,4,0.025
5,16,0,2,7,8,45,43,2,0.0125
5,17,1,2,6,5,58,57,1,0.00625
5,18,2,2,11,11,69,69,1,0.00625
5,19,3,2,15,13,82,80,4,0.025
5,20,4,2,5,13,68,65,5,0.03125
5,21,5,2,12,10,48,50,5,0.03125
5,22,6,2,9,10,44,44,8,0.05
5,23,7,2,6,7,16,16,4,0.025
5,24,0,3,8,11,37,37,0,0.0
5,25,1,3,11,11,60,62,0,0.0
5,26,2,3,13,11,80,79,1,0.00625
5,27,3,3,7,8,87,85,2,0.0125
5,28,4,3,12,7,82,83,2,0.0125
5,29,5,3,15,9,64,61,4,0.025
5,30,6,3,11,9,56,59,1,0.00625
5,31,7,3,7,12,29,30,0,0.0
5,32,0,4,6,9,24,24,1,0.00625
5,33,1,4,11,9,47,47,1,0.00625
5,34,2,4,14,7,65,67,0,0.0
5,35,3,4,5,11,82,83,2,0.0125
5,36,4,4,9,9,76,76,2,0.0125
5,37,5,4,7,15,74,75,1,0.00625
5,38,6,4,11,6,63,63,0,0.0
5,39,7,4,10,8,38,38,0,0.0
5,40,0,5,7,4,17,17,4,0.025
5,41,1,5,3,12,30,31,7,0.04375
5,42,2,5,12,16,51,47,8,0.05
5,43,3,5,13,14,64,60,6,0.0375
5,44,4,5,16,7,72,73,1,0.00625
5,45,5,5,7,6,73,74,0,0.0
5,46,6,5,11,2,67,67,1,0.00625
5,47,7,5,10,6,44,45,0,0.0
5,48,0,6,10,2,15,16,3,0.01875
5,49,1,6,10,5,28,28,7,0.04375
5,50,2,6,11,8,42,42,5,0.03125
5,51,3,6,9,10,59,56,4,0.025
5,52,4,6,6,11,65,61,3,0.01875
5,53,5,6,4,13,71,68,2,0.0125
5,54,6,6,19,18,72,72,2,0.0125
5,55,7,6,10,10,54,54,0,0.0
5,56,0,7,3,4,7,7,4,0.025
5,57,1,7,4,1,9,9,8,0.05
5,58,2,7,2,4,13,13,8,0.05
5,59,3,7,12,8,29,30,6,0.0375
5,60,4,7,10,8,39,35,5,0.03125
5,61,5,7,9,13,48,46,3,0.01875
5,62,6,7,10,9,53,53,2,0.0125
5,63,7,7,12,12,57,57,1,0.00625
6,0,0,0,10,11,95,93,1,0.00625
6,1,1,0,10,11,93,95,1,0.00625
6,2,2,0,11,11,82,86,1,0.00625
6,3,3,0,12,11,74,73,7,0.04375
6,4,4,0,10,12,62,64,6,0.0375
6,5,5,0,13,17,56,57,7,0.04375
6,6,6,0,13,18,42,45,5,0.03125
6,7,7,0,8,15,23,27,0,0.0
6,8,0,1,11,10,93,93,0,0.0
6,9,1,1,8,9,100,100,1,0.00625
6,10,2,1,11,12,101,103,2,0.0125
6,11,3,1,13,15,96,93,5,0.03125
6,12,4,1,11,6,71,76,4,0.025
6,13,5,1,12,15,73,75,7,0.04375
6,14,6,1,11,12,56,59,6,0.0375
6,15,7,1,14,13,43,45,2,0.0125
6,16,0,2,9,12,84,84,1,0.00625
6,17,1,2,14,15,106,105,1,0.00625
6,18,2,2,9,9,99,100,0,0.0
6,19,3,2,14,11,105,104,5,0.03125
6,20,4,2,13,7,80,81,5,0.03125
6,21,5,2,7,19,87,91,1,0.00625
6,22,6,2,13,13,67,73,1,0.00625
6,23,7,2,9,10,48,52,0,0.0
6,24,0,3,10,12,71,70,1,0.00625
6,25,1,3,19,9,94,94,0,0.0
6,26,2,3,11,13,105,106,0,0.0
6,27,3,3,7,7,85,87,0,0.0
6,28,4,3,9,11,78,79,0,0.0
6,29,5,3,6,15,94,97,0,0.0
6,30,6,3,11,9,74,74,0,0.0
6,31,7,3,12,12,62,62,0,0.0
6,32,0,4,13,14,62,63,0,0.0
6,33,1,4,8,16,78,78,1,0.00625
6,34,2,4,7,12,80,79,1,0.00625
6,35,3,4,13,11,81,79,2,0.0125
6,36,4,4,8,8,75,75,1,0.00625
6,37,5,4,11,8,100,101,1,0.00625
6,38,6,4,9,9,82,79,2,0.0125
6,39,7,4,13,11,75,74,1,0.00625
6,40,0,5,5,13,40,44,0,0.0
6,41,1,5,10,13,60,67,0,0.0
6,42,2,5,13,9,82,90,0,0.0
6,43,3,5,10,9,89,95,1,0.00625
6,44,4,5,8,11,102,103,0,0.0
6,45,5,5,9,9,102,101,1,0.00625
6,46,6,5,12,10,91,92,1,0.00625
6,47,7,5,10,11,81,82,0,0.0
6,48,0,6,4,11,27,30,0,0.0
6,49,1,6,15,13,51,56,2,0.0125
6,50,2,6,9,15,71,70,6,0.0375
6,51,3,6,14,11,74,71,5,0.03125
6,52,4,6,12,11,82,84,3,0.01875
6,53,5,6,9,12,91,93,1,0.00625
6,54,6,6,8,10,88,89,1,0.00625
6,55,7,6,11,12,95,93,1,0.00625
6,56,0,7,12,11,23,26,0,0.0
6,57,1,7,10,16,40,44,4,0.025
6,58,2,7,12,18,58,59,7,0.04375
6,59,3,7,8,12,61,59,8,0.05
6,60,4,7,10,13,71,72,5,0.03125
6,61,5,7,13,8,83,82,4,0.025
6,62,6,7,12,11,92,93,0,0.0
6,63,7,7,7,6,89,90,1,0.00625
7,0,0,0,8,8,53,53,1,0.00625
7,1,1,0,12,10,56,55,2,0.0125
7,2,2,0,7,11,46,43,4,0.025
7,3,3,0,10,9,35,35,7,0.04375
7,4,4,0,10,12,26,27,5,0.03125
7,5,5,0,3,7,13,14,6,0.0375
7,6,6,0,1,2,8,5,8,0.05
7,7,7,0,8,4,12,8,4,0.025
7,8,0,1,8,12,53,53,0,0.0
7,9,1,1,12,11,66,67,0,0.0
7,10,2,1,14,16,70,71,2,0.0125
7,11,3,1,10,11,49,49,4,0.025
7,12,4,1,5,10,42,42,4,0.025
7,13,5,1,5,7,28,31,4,0.025
7,14,6,1,3,7,19,18,7,0.04375
7,15,7,1,8,3,14,15,1,0.00625
7,16,0,2,11,7,43,44,0,0.0
7,17,1,2,14,13,70,70,2,0.0125
7,18,2,2,11,10,74,74,0,0.0
7,19,3,2,3,12,67,72,1,0.00625
7,20,4,2,4,15,62,67,0,0.0
7,21,5,2,9,6,44,44,1,0.00625
7,22,6,2,6,1,23,24,1,0.00625
7,23,7,2,9,3,18,17,0,0.0
7,24,0,3,10,12,35,35,1,0.00625
7,25,1,3,10,10,49,48,0,0.0
7,26,2,3,11,9,71,72,0,0.0
7,27,3,3,10,9,81,80,1,0.00625
7,28,4,3,11,9,82,84,0,0.0
7,29,5,3,10,8,55,55,0,0.0
7,30,6,3,11,6,33,33,1,0.00625
7,31,7,3,7,4,20,20,0,0.0
7,32,0,4,12,2,25,25,0,0.0
7,33,1,4,9,6,42,43,0,0.0
7,34,2,4,17,6,73,69,5,0.03125
7,35,3,4,8,8,84,84,2,0.0125
7,36,4,4,10,10,86,87,0,0.0
7,37,5,4,13,6,68,67,1,0.00625
7,38,6,4,9,14,47,49,1,0.00625
7,39,7,4,9,10,31,31,0,0.0
7,40,0,5,8,4,17,17,0,0.0
7,41,1,5,10,9,32,32,0,0.0
7,42,2,5,5,11,49,48,0,0.0
7,43,3,5,10,11,62,61,1,0.00625
7,44,4,5,5,13,67,67,1,0.00625
7,45,5,5,9,9,61,58,2,0.0125
7,46,6,5,6,15,59,58,0,0.0
7,47,7,5,8,11,43,43,0,0.0
7,48,0,6,10,4,16,12,4,0.025
7,49,1,6,4,5,18,13,8,0.05
7,50,2,6,7,9,29,26,9,0.05625
7,51,3,6,7,9,38,37,6,0.0375
7,52,4,6,14,9,48,47,4,0.025
7,53,5,6,18,7,61,59,4,0.025
7,54,6,6,15,14,70,70,1,0.00625
7,55,7,6,10,9,54,54,1,0.00625
7,56,0,7,4,2,6,3,4,0.025
7,57,1,7,3,3,8,3,8,0.05
7,58,2,7,3,4,11,8,9,0.05625
7,59,3,7,11,10,25,26,7,0.04375
7,60,4,7,7,8,30,31,3,0.01875
7,61,5,7,11,9,41,42,4,0.025
7,62,6,7,10,10,57,56,2,0.0125
7,63,7,7,18,18,63,62,1,0.00625
8,0,0,0,15,15,59,60,0,0.0
8,1,1,0,17,11,54,54,2,0.0125
8,2,2,0,10,9,36,36,4,0.025
8,3,3,0,8,9,27,27,7,0.04375
8,4,4,0,4,12,25,23,7,0.04375
8,5,5,0,4,7,16,14,8,0.05
8,6,6,0,2,0,3,3,8,0.05
8,7,7,0,1,0,1,1,4,0.025
8,8,0,1,11,17,56,55,1,0.00625
8,9,1,1,11,12,66,66,0,0.0
8,10,2,1,8,9,64,62,4,0.025
8,11,3,1,9,10,53,56,2,0.0125
8,12,4,1,9,9,46,47,2,0.0125
8,13,5,1,11,8,36,34,6,0.0375
