sample_idx,router_id,x,y,injected,ejected,received_total,sent_total,stored_total,buffer_occupancy_norm
0,0,0,0,34,13,69,67,1,0.00625
0,1,1,0,28,20,104,101,0,0.0
0,2,2,0,27,24,100,98,0,0.0
0,3,3,0,35,20,107,104,3,0.01875
0,4,4,0,27,16,104,101,2,0.0125
0,5,5,0,31,18,105,101,2,0.0125
0,6,6,0,31,17,104,103,1,0.00625
0,7,7,0,32,18,79,77,1,0.00625
0,8,0,1,38,19,89,88,1,0.00625
0,9,1,1,22,29,128,124,1,0.00625
0,10,2,1,21,23,108,106,1,0.00625
0,11,3,1,29,23,111,108,2,0.0125
0,12,4,1,30,30,125,122,1,0.00625
0,13,5,1,27,26,122,119,3,0.01875
0,14,6,1,32,25,128,124,1,0.00625
0,15,7,1,25,27,102,101,0,0.0
0,16,0,2,34,15,81,77,3,0.01875
0,17,1,2,34,32,143,139,3,0.01875
0,18,2,2,36,17,131,127,2,0.0125
0,19,3,2,31,17,123,122,1,0.00625
0,20,4,2,32,26,126,122,2,0.0125
0,21,5,2,24,23,122,119,1,0.00625
0,22,6,2,37,26,126,123,2,0.0125
0,23,7,2,27,28,107,105,2,0.0125
0,24,0,3,24,13,78,76,2,0.0125
0,25,1,3,25,28,130,125,4,0.025
0,26,2,3,31,30,140,135,1,0.00625
0,27,3,3,21,30,134,133,0,0.0
0,28,4,3,30,26,130,124,3,0.01875
0,29,5,3,25,29,138,137,1,0.00625
0,30,6,3,25,21,123,122,0,0.0
0,31,7,3,36,29,110,106,3,0.01875
0,32,0,4,27,21,82,80,2,0.0125
0,33,1,4,24,21,118,116,1,0.00625
0,34,2,4,30,20,120,117,2,0.0125
0,35,3,4,29,26,131,126,2,0.0125
0,36,4,4,26,18,114,112,1,0.00625
0,37,5,4,26,24,124,119,3,0.01875
0,38,6,4,27,23,118,115,1,0.00625
0,39,7,4,30,22,92,89,3,0.01875
0,40,0,5,41,13,96,94,1,0.00625
0,41,1,5,32,24,149,145,3,0.01875
0,42,2,5,19,20,125,123,1,0.00625
0,43,3,5,32,25,130,128,1,0.00625
0,44,4,5,24,24,129,124,4,0.025
0,45,5,5,30,23,129,127,0,0.0
0,46,6,5,35,21,140,138,2,0.0125
0,47,7,5,33,19,106,105,0,0.0
0,48,0,6,25,20,89,85,1,0.00625
0,49,1,6,25,36,139,137,1,0.00625
0,50,2,6,37,27,147,145,0,0.0
0,51,3,6,26,16,135,130,2,0.0125
0,52,4,6,20,26,125,122,2,0.0125
0,53,5,6,30,19,124,119,3,0.01875
0,54,6,6,30,25,136,133,2,0.0125
0,55,7,6,34,30,113,109,2,0.0125
0,56,0,7,33,23,75,74,0,0.0
0,57,1,7,35,20,109,108,1,0.00625
0,58,2,7,30,21,108,104,1,0.00625
0,59,3,7,26,34,110,109,1,0.00625
0,60,4,7,29,23,101,97,3,0.01875
0,61,5,7,26,18,96,95,1,0.00625
0,62,6,7,23,22,95,92,1,0.00625
0,63,7,7,27,26,74,74,0,0.0
1,0,0,0,37,26,85,84,1,0.00625
1,1,1,0,27,33,115,117,1,0.00625
1,2,2,0,33,25,107,107,1,0.00625
1,3,3,0,25,31,109,109,3,0.01875
1,4,4,0,30,31,104,103,2,0.0125
1,5,5,0,33,26,105,106,2,0.0125
1,6,6,0,24,29,108,105,2,0.0125
1,7,7,0,18,25,65,67,0,0.0
1,8,0,1,33,25,112,111,2,0.0125
1,9,1,1,18,34,148,151,0,0.0
1,10,2,1,29,28,133,132,2,0.0125
1,11,3,1,27,33,157,157,1,0.00625
1,12,4,1,24,25,145,144,0,0.0
1,13,5,1,29,24,144,141,3,0.01875
1,14,6,1,37,33,160,159,3,0.01875
1,15,7,1,36,26,121,117,2,0.0125
1,16,0,2,26,31,116,116,1,0.00625
1,17,1,2,23,33,146,146,3,0.01875
1,18,2,2,30,20,136,138,1,0.00625
1,19,3,2,29,28,158,155,0,0.0
1,20,4,2,24,28,150,151,1,0.00625
1,21,5,2,26,30,140,140,2,0.0125
1,22,6,2,36,27,158,156,5,0.03125
1,23,7,2,34,33,133,131,2,0.0125
1,24,0,3,25,33,121,120,1,0.00625
1,25,1,3,31,27,147,147,3,0.01875
1,26,2,3,29,25,144,144,1,0.00625
1,27,3,3,27,33,153,151,0,0.0
1,28,4,3,29,31,153,154,2,0.0125
1,29,5,3,28,24,143,142,2,0.0125
1,30,6,3,28,22,148,147,2,0.0125
1,31,7,3,34,39,128,129,2,0.0125
1,32,0,4,33,36,127,127,1,0.00625
1,33,1,4,24,24,144,144,0,0.0
1,34,2,4,33,28,148,148,2,0.0125
1,35,3,4,38,30,162,164,1,0.00625
1,36,4,4,30,25,159,155,3,0.01875
1,37,5,4,28,31,145,146,1,0.00625
1,38,6,4,24,26,146,147,0,0.0
1,39,7,4,27,26,114,112,3,0.01875
1,40,0,5,31,34,125,123,4,0.025
1,41,1,5,23,32,149,150,2,0.0125
1,42,2,5,26,24,133,133,1,0.00625
1,43,3,5,31,35,156,154,2,0.0125
1,44,4,5,33,38,171,172,1,0.00625
1,45,5,5,26,29,149,148,3,0.01875
1,46,6,5,35,31,159,154,3,0.01875
1,47,7,5,34,27,126,125,2,0.0125
1,48,0,6,38,34,124,123,2,0.0125
1,49,1,6,35,30,158,156,3,0.01875
1,50,2,6,30,23,139,136,2,0.0125
1,51,3,6,34,25,143,148,0,0.0
1,52,4,6,30,33,160,159,3,0.01875
1,53,5,6,25,33,142,145,2,0.0125
1,54,6,6,24,29,141,140,1,0.00625
1,55,7,6,27,33,118,119,1,0.00625
1,56,0,7,28,23,82,81,0,0.0
1,57,1,7,29,35,123,120,3,0.01875
1,58,2,7,34,33,125,125,2,0.0125
1,59,3,7,40,26,129,128,2,0.0125
1,60,4,7,30,35,130,131,1,0.00625
1,61,5,7,35,26,122,120,0,0.0
1,62,6,7,33,30,129,128,3,0.01875
1,63,7,7,31,24,90,87,1,0.00625
2,0,0,0,36,29,95,98,0,0.0
2,1,1,0,31,27,132,129,1,0.00625
2,2,2,0,31,34,131,132,0,0.0
2,3,3,0,33,30,128,128,1,0.00625
2,4,4,0,41,41,152,151,3,0.01875
2,5,5,0,33,33,143,141,2,0.0125
2,6,6,0,33,36,137,138,2,0.0125
2,7,7,0,36,31,104,101,3,0.01875
2,8,0,1,30,27,120,120,1,0.00625
2,9,1,1,31,41,164,161,3,0.01875
2,10,2,1,30,32,158,157,3,0.01875
2,11,3,1,36,32,152,154,0,0.0
2,12,4,1,31,33,164,165,1,0.00625
2,13,5,1,28,42,154,159,1,0.00625
2,14,6,1,30,34,154,156,1,0.00625
2,15,7,1,23,30,121,123,1,0.00625
2,16,0,2,36,30,126,128,1,0.00625
2,17,1,2,26,32,151,151,3,0.01875
2,18,2,2,35,28,156,155,2,0.0125
2,19,3,2,34,30,159,158,3,0.01875
2,20,4,2,31,33,166,166,2,0.0125
2,21,5,2,31,29,151,150,3,0.01875
2,22,6,2,27,28,151,152,1,0.00625
2,23,7,2,29,35,119,123,0,0.0
2,24,0,3,25,34,111,113,1,0.00625
2,25,1,3,34,35,152,155,1,0.00625
